,td,ttd_mr_per,ttd_mr_add,ttd_mr_mul,ttd_mr_inv,ttd_mr_inc,ttd_mr_exc,td_output,ttd_output_mr_per,ttd_output_mr_add,ttd_output_mr_mul,ttd_output_mr_inv,ttd_output_mr_inc,ttd_output_mr_exc,vs_str_mr_add,vs_str_mr_mul,vs_str_mr_inv,vs_str_mr_inc,vs_str_mr_exc,vs_mr_add,vs_mr_mul,vs_mr_inv,vs_mr_inc,vs_mr_exc
448,"[4, 15, 23, -24, 31, 14, -16, -2]","[15, 31, 4, 14, -16, -24, 23, -2]","[6, 17, 25, -22, 33, 16, -14, 0]","[8, 30, 46, -48, 62, 28, -32, -4]","[0.25, 0.06666666666666667, 0.043478260869565216, -0.041666666666666664, 0.03225806451612903, 0.07142857142857142, -0.0625, -0.5]","[4, 15, 2, 23, -24, 31, 14, -16, -2]","[4, 15, 23, -24, 14, -16, -2]",-0.30513052200178586,-0.30513052200178586,-0.30513052200178586,-0.30513052200178586,-1.3782457786340157,-0.25031883381971637,-0.3639378374285737,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
449,[],[],[],[],[],[2],[],error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
450,"[-20, 28, 7, 29]","[28, 29, -20, 7]","[-18, 30, 9, 31]","[-40, 56, 14, 58]","[-0.05, 0.03571428571428571, 0.14285714285714285, 0.034482758620689655]","[-20, 2, 28, 7, 29]","[-20, 28, 29]",-0.6028301933218977,-0.6028301933218977,-0.6028301933218977,-0.6028301933218977,0.24666466507917742,-0.36120426307223946,-0.7060926849622546,No-violate,No-violate,Violate,No-violate,No-violate,0,0,1,0,0
451,"[-5, -3, 14, -14, -7, 26, -3, -4, -13, 1, -25, -17, 11, -23]","[-4, -23, -3, -17, -7, 1, -14, -13, -25, -3, 26, -5, 14, 11]","[-3, -1, 16, -12, -5, 28, -1, -2, -11, 3, -23, -15, 13, -21]","[-10, -6, 28, -28, -14, 52, -6, -8, -26, 2, -50, -34, 22, -46]","[-0.2, -0.3333333333333333, 0.07142857142857142, -0.07142857142857142, -0.14285714285714285, 0.038461538461538464, -0.3333333333333333, -0.25, -0.07692307692307693, 1.0, -0.04, -0.058823529411764705, 0.09090909090909091, -0.043478260869565216]","[-5, -3, 14, -14, -7, 26, -3, -4, -13, 1, 2, -25, -17, 11, -23]","[-5, -3, 14, -14, -7, 26, -3, -4, -13, 1, -25, 11, -23]",0.5434240718506532,0.543424071850653,0.5434240718506527,0.5434240718506532,2.3402852083135848,0.46148257623650035,0.4263184252505734,No-violate,No-violate,Violate,Violate,No-violate,0,0,1,1,0
452,"[0, 12, 17, 18, 3, -15, 11, 18, 8]","[11, 18, 8, 3, 12, 17, 0, 18, -15]","[2, 14, 19, 20, 5, -13, 13, 20, 10]","[0, 24, 34, 36, 6, -30, 22, 36, 16]","['ZeroDivisionError', 0.08333333333333333, 0.058823529411764705, 0.05555555555555555, 0.3333333333333333, -0.06666666666666667, 0.09090909090909091, 0.05555555555555555, 0.125]","[0, 12, 17, 18, 3, -15, 11, 2, 18, 8]","[0, 17, 18, 3, -15, 11, 18, 8]",-1.0663944354672616,-1.0663944354672616,-1.0663944354672616,-1.0663944354672616,error,-0.9062499440544199,-0.9010990031048907,No-violate,No-violate,error,No-violate,Violate,0,0,error,0,1
453,"[-18, 10, -7, 9, -6, -22, -12]","[-22, -12, 10, 9, -7, -6, -18]","[-16, 12, -5, 11, -4, -20, -10]","[-36, 20, -14, 18, -12, -44, -24]","[-0.05555555555555555, 0.1, -0.14285714285714285, 0.1111111111111111, -0.16666666666666666, -0.045454545454545456, -0.08333333333333333]","[-18, 10, -7, 9, 2, -6, -22, -12]","[-18, 10, -7, 9, -6, -22]",0.28654299633267394,0.286542996332674,0.28654299633267394,0.28654299633267394,0.42786959164097094,0.04342369614983402,0.07156674413873537,No-violate,No-violate,Violate,Violate,No-violate,0,0,1,1,0
454,"[-11, 1, -32, 5, -25, -16, 3, -7]","[-16, -32, -7, -11, 5, -25, 1, 3]","[-9, 3, -30, 7, -23, -14, 5, -5]","[-22, 2, -64, 10, -50, -32, 6, -14]","[-0.09090909090909091, 1.0, -0.03125, 0.2, -0.04, -0.0625, 0.3333333333333333, -0.14285714285714285]","[-11, 1, -32, 5, -25, 2, -16, 3, -7]","[-11, 1, -32, -25, -16, 3, -7]",-0.39755697941491036,-0.39755697941491036,-0.39755697941491036,-0.39755697941491036,1.5787351939954466,-0.5863864574987013,-0.2722336081190994,No-violate,No-violate,Violate,Violate,Violate,0,0,1,1,1
455,"[4, 6, -10, -1, 13, 12, -7, 13, 15]","[6, -10, -7, 13, -1, 15, 13, 4, 12]","[6, 8, -8, 1, 15, 14, -5, 15, 17]","[8, 12, -20, -2, 26, 24, -14, 26, 30]","[0.25, 0.16666666666666666, -0.1, -1.0, 0.07692307692307693, 0.08333333333333333, -0.14285714285714285, 0.07692307692307693, 0.06666666666666667]","[4, 6, -10, -1, 13, 12, -7, 2, 13, 15]","[4, 6, -1, 13, 12, -7, 13, 15]",-0.4950550046680542,-0.4950550046680542,-0.4950550046680542,-0.4950550046680542,-2.0071375415865873,-0.4091593853886347,-0.6493710578547881,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
456,[31],[31],[33],[62],[0.03225806451612903],"[2, 31]",[],error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
457,"[-13, -24, 5, -20]","[-24, -13, -20, 5]","[-11, -22, 7, -18]","[-26, -48, 10, -40]","[-0.07692307692307693, -0.041666666666666664, 0.2, -0.05]","[-13, -24, 2, 5, -20]","[-24, 5, -20]",0.7573978313476089,0.7573978313476089,0.7573978313476089,0.7573978313476089,1.106799808164564,0.17021560870103977,0.6559257627182711,No-violate,No-violate,Violate,Violate,No-violate,0,0,1,1,0
458,"[-23, -20, 12, 11, 21, 14]","[-23, 14, 12, 11, 21, -20]","[-21, -18, 14, 13, 23, 16]","[-46, -40, 24, 22, 42, 28]","[-0.043478260869565216, -0.05, 0.08333333333333333, 0.09090909090909091, 0.047619047619047616, 0.07142857142857142]","[-23, -20, 2, 12, 11, 21, 14]","[-23, -20, 12, 11, 21]",-0.6013894625412295,-0.6013894625412295,-0.6013894625412295,-0.6013894625412295,-0.5548920060961741,-0.6360762712440924,-0.29863894828674725,No-violate,No-violate,Violate,Violate,Violate,0,0,1,1,1
459,"[-10, 13, -2, -21, 6, -19]","[-10, 13, 6, -21, -2, -19]","[-8, 15, 0, -19, 8, -17]","[-20, 26, -4, -42, 12, -38]","[-0.1, 0.07692307692307693, -0.5, -0.047619047619047616, 0.16666666666666666, -0.05263157894736842]","[-10, 13, -2, -21, 6, -19, 2]","[-10, 13, -2, -21, -19]",0.14002853609379592,0.14002853609379592,0.14002853609379592,0.14002853609379592,-1.0520196186081257,-0.09600955278833907,0.5724433620362492,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,1,1
460,"[-5, -3, 8, -2, -15, -2, 9, -20, 7, -10, 1]","[-3, -2, -10, -20, 1, 7, -15, -2, 8, 9, -5]","[-3, -1, 10, 0, -13, 0, 11, -18, 9, -8, 3]","[-10, -6, 16, -4, -30, -4, 18, -40, 14, -20, 2]","[-0.2, -0.3333333333333333, 0.125, -0.5, -0.06666666666666667, -0.5, 0.1111111111111111, -0.05, 0.14285714285714285, -0.1, 1.0]","[-5, -3, 2, 8, -2, -15, -2, 9, -20, 7, -10, 1]","[-5, -3, 8, -2, -15, -2, -20, 7, -10, 1]",-0.4019335241443909,-0.40193352414439076,-0.4019335241443912,-0.4019335241443909,1.316129892322587,-0.5314155153754188,-0.37033139096225726,No-violate,No-violate,Violate,Violate,Violate,0,0,1,1,1
461,"[3, 15, -2, 15, 21, 20, 17, -15, -3, -4, 2]","[20, 3, 15, 21, 15, -15, -4, -2, 2, 17, -3]","[5, 17, 0, 17, 23, 22, 19, -13, -1, -2, 4]","[6, 30, -4, 30, 42, 40, 34, -30, -6, -8, 4]","[0.3333333333333333, 0.06666666666666667, -0.5, 0.06666666666666667, 0.047619047619047616, 0.05, 0.058823529411764705, -0.06666666666666667, -0.3333333333333333, -0.25, 0.5]","[2, 3, 15, -2, 15, 21, 20, 17, -15, -3, -4, 2]","[3, 15, -2, 15, 21, 20, -15, -3, -4, 2]",-0.23962249779915756,-0.23962249779915765,-0.23962249779915756,-0.23962249779915756,-0.041139855990959144,-0.15303706049802115,-0.06301129252172209,No-violate,No-violate,Violate,No-violate,Violate,0,0,1,0,1
462,"[6, 14, 3, -5, 11]","[3, 14, -5, 11, 6]","[8, 16, 5, -3, 13]","[12, 28, 6, -10, 22]","[0.16666666666666666, 0.07142857142857142, 0.3333333333333333, -0.2, 0.09090909090909091]","[6, 14, 3, 2, -5, 11]","[14, 3, -5, 11]",-0.40740881723597033,-0.40740881723597033,-0.40740881723597033,-0.40740881723597033,-0.4117094348266288,-0.14279176251506825,-0.3442434015831352,No-violate,No-violate,No-violate,No-violate,Violate,0,0,0,0,1
463,"[7, 4, 3, -19, 11, -11, -31, -20, -14, 9, 5, -10, -11]","[-10, -14, 5, -31, 4, -11, 3, 7, 11, 9, -19, -11, -20]","[9, 6, 5, -17, 13, -9, -29, -18, -12, 11, 7, -8, -9]","[14, 8, 6, -38, 22, -22, -62, -40, -28, 18, 10, -20, -22]","[0.14285714285714285, 0.25, 0.3333333333333333, -0.05263157894736842, 0.09090909090909091, -0.09090909090909091, -0.03225806451612903, -0.05, -0.07142857142857142, 0.1111111111111111, 0.2, -0.1, -0.09090909090909091]","[7, 4, 3, -19, 2, 11, -11, -31, -20, -14, 9, 5, -10, -11]","[7, 3, -19, 11, -11, -31, -20, -14, 9, 5, -10, -11]",-0.31110434004578846,-0.31110434004578824,-0.31110434004578846,-0.31110434004578846,0.6059661680317882,-0.42806911868972414,-0.16853617032516988,No-violate,No-violate,Violate,Violate,Violate,0,0,1,1,1
464,"[3, -24, 15, -11]","[3, 15, -11, -24]","[5, -22, 17, -9]","[6, -48, 30, -22]","[0.3333333333333333, -0.041666666666666664, 0.06666666666666667, -0.09090909090909091]","[3, -24, 2, 15, -11]","[-24, 15, -11]",-0.03948908006538945,-0.03948908006538945,-0.03948908006538945,-0.03948908006538945,0.7764743738934679,-0.3031813573466406,0.3818017741606065,No-violate,No-violate,Violate,Violate,Violate,0,0,1,1,1
465,"[-13, -4, -10, -11, 30, -26, 10, 21, 28, 4, 15]","[-13, -10, 10, -4, 4, -11, -26, 15, 21, 30, 28]","[-11, -2, -8, -9, 32, -24, 12, 23, 30, 6, 17]","[-26, -8, -20, -22, 60, -52, 20, 42, 56, 8, 30]","[-0.07692307692307693, -0.25, -0.1, -0.09090909090909091, 0.03333333333333333, -0.038461538461538464, 0.1, 0.047619047619047616, 0.03571428571428571, 0.25, 0.06666666666666667]","[-13, -4, -10, -11, 30, -26, 10, 2, 21, 28, 4, 15]","[-13, -4, -10, -11, 30, -26, 10, 21, 4, 15]",-0.011585668432504552,-0.011585668432504552,-0.011585668432504552,-0.011585668432504552,0.01358209766704279,0.01758985166682136,0.11798916077649746,No-violate,No-violate,Violate,No-violate,Violate,0,0,1,0,1
466,"[12, 0, -24, -22, 9, -7]","[-22, 0, -24, -7, 12, 9]","[14, 2, -22, -20, 11, -5]","[24, 0, -48, -44, 18, -14]","[0.08333333333333333, 'ZeroDivisionError', -0.041666666666666664, -0.045454545454545456, 0.1111111111111111, -0.14285714285714285]","[2, 12, 0, -24, -22, 9, -7]","[0, -24, -22, 9, -7]",-0.1749795583379384,-0.17497955833793846,-0.17497955833793835,-0.1749795583379384,error,-0.39309903100917265,0.050654407823661415,No-violate,No-violate,error,Violate,Violate,0,0,error,1,1
467,"[-19, -19, -4, 12, 20, -18, 8, -4, -15, -6, -20, -12, -14, -9]","[-18, -9, -20, 12, -15, -4, 8, 20, -6, -19, -12, -4, -19, -14]","[-17, -17, -2, 14, 22, -16, 10, -2, -13, -4, -18, -10, -12, -7]","[-38, -38, -8, 24, 40, -36, 16, -8, -30, -12, -40, -24, -28, -18]","[-0.05263157894736842, -0.05263157894736842, -0.25, 0.08333333333333333, 0.05, -0.05555555555555555, 0.125, -0.25, -0.06666666666666667, -0.16666666666666666, -0.05, -0.08333333333333333, -0.07142857142857142, -0.1111111111111111]","[-19, -19, -4, 2, 12, 20, -18, 8, -4, -15, -6, -20, -12, -14, -9]","[-19, -19, -4, 12, -18, 8, -4, -15, -6, -20, -12, -14, -9]",0.9198433554981773,0.9198433554981773,0.9198433554981773,0.9198433554981773,-0.049874934080405754,0.7768917975556683,0.8780336380004881,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,1,0
468,"[22, 11, -4, 5]","[5, -4, 11, 22]","[24, 13, -2, 7]","[44, 22, -8, 10]","[0.045454545454545456, 0.09090909090909091, -0.25, 0.2]","[22, 2, 11, -4, 5]","[11, -4, 5]",0.14232097452772116,0.14232097452772116,0.14232097452772116,0.14232097452772116,-0.7578953090267442,0.5037582907453985,-0.23906314692954483,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
469,"[20, -26, -19, 6, -30]","[-30, -19, 20, 6, -26]","[22, -24, -17, 8, -28]","[40, -52, -38, 12, -60]","[0.05, -0.038461538461538464, -0.05263157894736842, 0.16666666666666666, -0.03333333333333333]","[20, -26, -19, 6, -30, 2]","[20, -19, 6, -30]",0.4652850694653757,0.46528506946537557,0.4652850694653757,0.4652850694653757,0.9318438846903602,0.18719027044553746,0.0681579233582949,No-violate,No-violate,Violate,Violate,No-violate,0,0,1,1,0
470,"[20, 22, -2, -6, 0, 8, 4, 10]","[8, 10, 22, -2, -6, 20, 4, 0]","[22, 24, 0, -4, 2, 10, 6, 12]","[40, 44, -4, -12, 0, 16, 8, 20]","[0.05, 0.045454545454545456, -0.5, -0.16666666666666666, 'ZeroDivisionError', 0.125, 0.25, 0.1]","[20, 22, -2, -6, 2, 0, 8, 4, 10]","[20, 22, -2, -6, 0, 8, 10]",0.3430105499346424,0.3430105499346424,0.3430105499346424,0.3430105499346424,error,0.513335169776785,0.20328775704980606,No-violate,No-violate,error,No-violate,No-violate,0,0,error,0,0
471,"[3, -13, -15, -14, 11, -16, 6, 14, 5, -8, -8, 14]","[14, 3, 5, 6, -8, 11, 14, -16, -8, -15, -13, -14]","[5, -11, -13, -12, 13, -14, 8, 16, 7, -6, -6, 16]","[6, -26, -30, -28, 22, -32, 12, 28, 10, -16, -16, 28]","[0.3333333333333333, -0.07692307692307693, -0.06666666666666667, -0.07142857142857142, 0.09090909090909091, -0.0625, 0.16666666666666666, 0.07142857142857142, 0.2, -0.125, -0.125, 0.07142857142857142]","[3, -13, -15, -14, 11, -16, 6, 2, 14, 5, -8, -8, 14]","[3, -13, -15, -14, 11, 6, 14, 5, -8, -8, 14]",0.10499667434458422,0.10499667434458422,0.10499667434458422,0.10499667434458422,0.6608957149994784,0.03136231269539986,-0.02699703781703321,No-violate,No-violate,Violate,Violate,No-violate,0,0,1,1,0
472,"[-7, -17, -6, 19, -19, 11, -7, -10, -8]","[-8, -17, 11, -6, -7, -19, 19, -7, -10]","[-5, -15, -4, 21, -17, 13, -5, -8, -6]","[-14, -34, -12, 38, -38, 22, -14, -20, -16]","[-0.14285714285714285, -0.058823529411764705, -0.16666666666666666, 0.05263157894736842, -0.05263157894736842, 0.09090909090909091, -0.14285714285714285, -0.1, -0.125]","[-7, -17, -6, 19, -19, 11, -7, 2, -10, -8]","[-7, -17, -6, 19, -19, 11, -10, -8]",0.9120754208972206,0.9120754208972205,0.9120754208972206,0.9120754208972206,0.8068794844970285,0.7515127408554052,0.8015113891784431,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,1,0
473,"[5, 10, -4, 14, 20, 19, -15, 26, 9, -14, -5, 5, -7, -18]","[-7, 9, 5, -15, 10, -14, -4, 26, 19, -18, 14, -5, 5, 20]","[7, 12, -2, 16, 22, 21, -13, 28, 11, -12, -3, 7, -5, -16]","[10, 20, -8, 28, 40, 38, -30, 52, 18, -28, -10, 10, -14, -36]","[0.2, 0.1, -0.25, 0.07142857142857142, 0.05, 0.05263157894736842, -0.06666666666666667, 0.038461538461538464, 0.1111111111111111, -0.07142857142857142, -0.2, 0.2, -0.14285714285714285, -0.05555555555555555]","[5, 10, -4, 14, 20, 19, -15, 2, 26, 9, -14, -5, 5, -7, -18]","[5, -4, 14, 20, 19, -15, 26, 9, -14, -5, 5, -7, -18]",-0.01220830026558131,-0.012208300265581363,-0.01220830026558131,-0.01220830026558131,-0.3088305964825558,0.005925370718532819,0.09176460955440113,No-violate,No-violate,No-violate,No-violate,Violate,0,0,0,0,1
474,"[-9, 10, 11, 9, 1, 18, -14]","[18, 11, 10, 1, -14, -9, 9]","[-7, 12, 13, 11, 3, 20, -12]","[-18, 20, 22, 18, 2, 36, -28]","[-0.1111111111111111, 0.1, 0.09090909090909091, 0.1111111111111111, 1.0, 0.05555555555555555, -0.07142857142857142]","[-9, 10, 11, 9, 1, 2, 18, -14]","[-9, 10, 9, 1, 18, -14]",-0.45385896391646013,-0.45385896391645986,-0.45385896391646013,-0.45385896391646013,1.8053951053969386,-0.4196078179999605,-0.19206005129710135,No-violate,No-violate,Violate,No-violate,Violate,0,0,1,0,1
475,"[-11, 19, -3, 12, -4, 17, 0, 14, 11, -15, 12, 2, 1]","[0, -15, -11, -3, 1, 11, -4, 12, 2, 19, 17, 14, 12]","[-9, 21, -1, 14, -2, 19, 2, 16, 13, -13, 14, 4, 3]","[-22, 38, -6, 24, -8, 34, 0, 28, 22, -30, 24, 4, 2]","[-0.09090909090909091, 0.05263157894736842, -0.3333333333333333, 0.08333333333333333, -0.25, 0.058823529411764705, 'ZeroDivisionError', 0.07142857142857142, 0.09090909090909091, -0.06666666666666667, 0.08333333333333333, 0.5, 1.0]","[-11, 2, 19, -3, 12, -4, 17, 0, 14, 11, -15, 12, 2, 1]","[-11, 19, -3, 12, -4, 0, 14, 11, -15, 12, 2, 1]",-0.2907995323490114,-0.29079953234901124,-0.2907995323490114,-0.2907995323490114,error,-0.2533213422071325,-0.1934771524232617,No-violate,No-violate,error,No-violate,Violate,0,0,error,0,1
476,"[3, -24, -11, -13, -3, 18, 20]","[-3, -13, 20, 3, -11, -24, 18]","[5, -22, -9, -11, -1, 20, 22]","[6, -48, -22, -26, -6, 36, 40]","[0.3333333333333333, -0.041666666666666664, -0.09090909090909091, -0.07692307692307693, -0.3333333333333333, 0.05555555555555555, 0.05]","[3, 2, -24, -11, -13, -3, 18, 20]","[3, -24, -13, -3, 18, 20]",0.13850243093812914,0.13850243093812914,0.13850243093812914,0.13850243093812914,0.2181967902611147,0.05758988238296476,-0.1252887235998814,No-violate,No-violate,Violate,Violate,No-violate,0,0,1,1,0
477,"[24, 21, -3, 18, 20, 20, -9, 28]","[24, -9, 20, -3, 21, 18, 28, 20]","[26, 23, -1, 20, 22, 22, -7, 30]","[48, 42, -6, 36, 40, 40, -18, 56]","[0.041666666666666664, 0.047619047619047616, -0.3333333333333333, 0.05555555555555555, 0.05, 0.05, -0.1111111111111111, 0.03571428571428571]","[24, 21, -3, 18, 20, 20, 2, -9, 28]","[24, 21, -3, 18, 20, 20, -9]",-1.0155290979295206,-1.0155290979295206,-1.0155290979295206,-1.0155290979295206,-1.710687645731977,-0.687413408471985,-0.942830008609088,No-violate,No-violate,No-violate,No-violate,Violate,0,0,0,0,1
478,"[-24, 22, 13, 33, 3, -12, 15]","[-24, -12, 22, 3, 33, 13, 15]","[-22, 24, 15, 35, 5, -10, 17]","[-48, 44, 26, 66, 6, -24, 30]","[-0.041666666666666664, 0.045454545454545456, 0.07692307692307693, 0.030303030303030304, 0.3333333333333333, -0.08333333333333333, 0.06666666666666667]","[-24, 22, 13, 33, 2, 3, -12, 15]","[-24, 13, 33, 3, -12, 15]",-0.37512594790859155,-0.37512594790859155,-0.37512594790859155,-0.37512594790859155,1.2130499738346114,-0.28620799214021364,-0.09711002320626824,No-violate,No-violate,Violate,No-violate,Violate,0,0,1,0,1
479,[],[],[],[],[],[2],[],error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
480,"[-15, 13, -9, 3, 23, -11]","[-15, 3, -9, 23, -11, 13]","[-13, 15, -7, 5, 25, -9]","[-30, 26, -18, 6, 46, -22]","[-0.06666666666666667, 0.07692307692307693, -0.1111111111111111, 0.3333333333333333, 0.043478260869565216, -0.09090909090909091]","[-15, 13, 2, -9, 3, 23, -11]","[13, -9, 3, 23, -11]",0.43074162117895504,0.4307416211789549,0.43074162117895504,0.43074162117895504,1.0570198017519221,0.4195585298948034,0.23251791249211434,No-violate,No-violate,Violate,Violate,No-violate,0,0,1,1,0
481,"[14, 9, 5, -4, -10, -6, 21]","[14, -4, -10, -6, 5, 9, 21]","[16, 11, 7, -2, -8, -4, 23]","[28, 18, 10, -8, -20, -12, 42]","[0.07142857142857142, 0.1111111111111111, 0.2, -0.25, -0.1, -0.16666666666666666, 0.047619047619047616]","[14, 9, 5, -4, -10, -6, 2, 21]","[14, 9, -4, -10, -6, 21]",0.17797271616944677,0.17797271616944677,0.17797271616944677,0.17797271616944677,-0.2298988237105482,0.2689698005716033,0.20270846447962035,No-violate,No-violate,No-violate,No-violate,Violate,0,0,0,0,1
482,"[-15, 5, -21, -12, 4, 20, 26, 20, -8]","[5, -8, -21, -15, 4, 20, 20, 26, -12]","[-13, 7, -19, -10, 6, 22, 28, 22, -6]","[-30, 10, -42, -24, 8, 40, 52, 40, -16]","[-0.06666666666666667, 0.2, -0.047619047619047616, -0.08333333333333333, 0.25, 0.05, 0.038461538461538464, 0.05, -0.125]","[-15, 5, -21, -12, 2, 4, 20, 26, 20, -8]","[-15, 5, -21, -12, 4, 20, 26, 20]",0.10304918948565571,0.10304918948565572,0.10304918948565571,0.10304918948565571,0.5865708510760508,0.1107965861617219,-0.0948338000460066,No-violate,No-violate,Violate,No-violate,No-violate,0,0,1,0,0
483,"[3, 32, 17]","[17, 32, 3]","[5, 34, 19]","[6, 64, 34]","[0.3333333333333333, 0.03125, 0.058823529411764705]","[2, 3, 32, 17]","[3, 32]",0.04220190929358176,0.04220190929358177,0.04220190929358176,0.04220190929358176,0.6854866450994413,0.5067578227006592,error,No-violate,No-violate,Violate,No-violate,error,0,0,1,0,error
484,"[-2, -8, -21]","[-21, -2, -8]","[0, -6, -19]","[-4, -16, -42]","[-0.5, -0.125, -0.047619047619047616]","[-2, 2, -8, -21]","[-8, -21]",-0.4158755423271219,-0.4158755423271219,-0.4158755423271219,-0.4158755423271219,-0.6266159414608492,-0.6317197638995012,error,No-violate,No-violate,No-violate,Violate,error,0,0,0,1,error
485,"[8, 9, -7, 10]","[10, 8, 9, -7]","[10, 11, -5, 12]","[16, 18, -14, 20]","[0.125, 0.1111111111111111, -0.14285714285714285, 0.1]","[2, 8, 9, -7, 10]","[8, -7, 10]",-1.119126531783526,-1.119126531783526,-1.119126531783526,-1.119126531783526,-1.132509605615022,-0.9212165227109632,-0.6704282283579639,No-violate,No-violate,No-violate,No-violate,Violate,0,0,0,0,1
486,[],[],[],[],[],[2],[],error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
487,"[2, 3, -4, 15, -25, 21, 26, 7]","[-4, 2, 7, -25, 21, 3, 26, 15]","[4, 5, -2, 17, -23, 23, 28, 9]","[4, 6, -8, 30, -50, 42, 52, 14]","[0.5, 0.3333333333333333, -0.25, 0.06666666666666667, -0.04, 0.047619047619047616, 0.038461538461538464, 0.14285714285714285]","[2, 3, -4, 15, -25, 21, 26, 7, 2]","[2, -4, 15, -25, 21, 26, 7]",-0.6249943144574956,-0.6249943144574956,-0.6249943144574956,-0.6249943144574956,0.32476694821199853,-0.5729620368672564,-0.6583517843916682,No-violate,No-violate,Violate,No-violate,No-violate,0,0,1,0,0
488,"[-12, -26, -26, 2, -19, -12]","[-19, -26, -12, -26, 2, -12]","[-10, -24, -24, 4, -17, -10]","[-24, -52, -52, 4, -38, -24]","[-0.08333333333333333, -0.038461538461538464, -0.038461538461538464, 0.5, -0.05263157894736842, -0.08333333333333333]","[-12, -26, 2, -26, 2, -19, -12]","[-12, -26, -26, 2, -12]",0.5652900927505684,0.5652900927505684,0.5652900927505684,0.5652900927505684,1.757073838109907,0.23872528226854828,0.3436215967445457,No-violate,No-violate,Violate,Violate,No-violate,0,0,1,1,0
489,[],[],[],[],[],[2],[],error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
490,"[-7, -13, 1, 10, -7]","[-7, -7, -13, 10, 1]","[-5, -11, 3, 12, -5]","[-14, -26, 2, 20, -14]","[-0.14285714285714285, -0.07692307692307693, 1.0, 0.1, -0.14285714285714285]","[-7, -13, 1, 2, 10, -7]","[-7, -13, 1, 10]",0.5246944579094729,0.5246944579094731,0.5246944579094729,0.5246944579094729,1.3548718512473734,0.2263234767103061,0.20261593594790422,No-violate,No-violate,Violate,Violate,No-violate,0,0,1,1,0
491,[],[],[],[],[],[2],[],error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
492,"[11, 9, 10, 14]","[10, 11, 14, 9]","[13, 11, 12, 16]","[22, 18, 20, 28]","[0.09090909090909091, 0.1111111111111111, 0.1, 0.07142857142857142]","[11, 9, 10, 14, 2]","[9, 10, 14]",0.6872431934890912,0.6872431934890912,0.6872431934890912,0.6872431934890912,-0.3804900718441007,-0.8193664369741366,0.5951700641394972,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,1,0
493,"[22, -1, -14, -6, 11, 4, 23, -1, 7, 16, 26, 15, -13, 22]","[-13, 15, 22, -1, -14, -1, 16, 11, 7, 22, 23, 4, 26, -6]","[24, 1, -12, -4, 13, 6, 25, 1, 9, 18, 28, 17, -11, 24]","[44, -2, -28, -12, 22, 8, 46, -2, 14, 32, 52, 30, -26, 44]","[0.045454545454545456, -1.0, -0.07142857142857142, -0.16666666666666666, 0.09090909090909091, 0.25, 0.043478260869565216, -1.0, 0.14285714285714285, 0.0625, 0.038461538461538464, 0.06666666666666667, -0.07692307692307693, 0.045454545454545456]","[22, 2, -1, -14, -6, 11, 4, 23, -1, 7, 16, 26, 15, -13, 22]","[22, -1, -6, 11, 4, 23, -1, 7, 16, 26, 15, -13, 22]",-0.2636204212308471,-0.263620421230847,-0.2636204212308471,-0.2636204212308471,-1.7724888819119042,-0.18031701971937364,-0.3160585943256801,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
494,"[14, -27, -20]","[-20, -27, 14]","[16, -25, -18]","[28, -54, -40]","[0.07142857142857142, -0.037037037037037035, -0.05]","[14, 2, -27, -20]","[-27, -20]",0.6269339300940242,0.6269339300940242,0.6269339300940242,0.6269339300940242,0.6771612750122493,0.12494910973334697,error,No-violate,No-violate,Violate,Violate,error,0,0,1,1,error
495,"[-1, 12, -8, -25, -24, 10, -10, 7, 12, -12]","[-12, 7, 12, 10, -1, -8, -24, -10, -25, 12]","[1, 14, -6, -23, -22, 12, -8, 9, 14, -10]","[-2, 24, -16, -50, -48, 20, -20, 14, 24, -24]","[-1.0, 0.08333333333333333, -0.125, -0.04, -0.041666666666666664, 0.1, -0.1, 0.14285714285714285, 0.08333333333333333, -0.08333333333333333]","[-1, 12, 2, -8, -25, -24, 10, -10, 7, 12, -12]","[-1, 12, -8, -25, -24, 10, 7, 12, -12]",-0.26188245923979014,-0.2618824592397902,-0.26188245923979014,-0.26188245923979014,-2.2666333557655554,-0.3837749874068994,-0.3937928457658005,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,1,0
