,td,ttd_mr_per,ttd_mr_add,ttd_mr_mul,ttd_mr_inv,ttd_mr_inc,ttd_mr_exc,td_output,ttd_output_mr_per,ttd_output_mr_add,ttd_output_mr_mul,ttd_output_mr_inv,ttd_output_mr_inc,ttd_output_mr_exc,vs_str_mr_add,vs_str_mr_mul,vs_str_mr_inv,vs_str_mr_inc,vs_str_mr_exc,vs_mr_add,vs_mr_mul,vs_mr_inv,vs_mr_inc,vs_mr_exc
141,"[1, -15, -8, 18, -2, 8, -5, 21, 15, 15, -9]","[-5, 1, 18, 8, 15, 15, -8, -2, -9, -15, 21]","[3, -13, -6, 20, 0, 10, -3, 23, 17, 17, -7]","[2, -30, -16, 36, -4, 16, -10, 42, 30, 30, -18]","[1.0, -0.06666666666666667, -0.125, 0.05555555555555555, -0.5, 0.125, -0.2, 0.047619047619047616, 0.06666666666666667, 0.06666666666666667, -0.1111111111111111]","[1, -15, -8, 18, -2, 8, 2, -5, 21, 15, 15, -9]","[1, -15, -8, 18, -2, -5, 21, 15, 15, -9]",140.06611570247935,140.06611570247935,140.06611570247932,560.2644628099174,0.12187128708232607,128.57638888888889,151.89000000000004,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,1,1
142,"[16, 2, -21, -7, 9]","[2, -21, 9, 16, -7]","[18, 4, -19, -5, 11]","[32, 4, -42, -14, 18]","[0.0625, 0.5, -0.047619047619047616, -0.14285714285714285, 0.1111111111111111]","[16, 2, -21, -7, 2, 9]","[2, -21, -7, 9]",166.16000000000003,166.16,166.16000000000003,664.6400000000001,0.04844875913328294,139.13888888888889,125.6875,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,1,0
143,[],[],[],[],[],[2],[],error,error,error,error,error,0.0,error,error,error,error,error,error,error,error,error,error,error
144,"[-10, 9, -1, 3, 5, 5, -17, -17, -16, 6, -16, 13]","[-17, -1, 9, 13, -10, -16, 6, -16, 3, -17, 5, 5]","[-8, 11, 1, 5, 7, 7, -15, -15, -14, 8, -14, 15]","[-20, 18, -2, 6, 10, 10, -34, -34, -32, 12, -32, 26]","[-0.1, 0.1111111111111111, -1.0, 0.3333333333333333, 0.2, 0.2, -0.058823529411764705, -0.058823529411764705, -0.0625, 0.16666666666666666, -0.0625, 0.07692307692307693]","[-10, 9, -1, 3, 5, 5, -17, -17, -16, 6, 2, -16, 13]","[-10, 9, -1, 3, 5, 5, -17, -16, 6, -16, 13]",119.0,119.0,119.0,476.0,0.1047068611159858,111.62130177514793,110.38016528925623,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,1,0
145,"[-21, -6]","[-6, -21]","[-19, -4]","[-42, -12]","[-0.047619047619047616, -0.16666666666666666]","[-21, -6, 2]",[-6],56.25,56.25,56.25,225.0,0.003543083900226757,90.8888888888889,0.0,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
146,"[5, -17, 16, 14, -11, 10, -15, -12, -15]","[10, 14, 5, -15, 16, -12, -15, -11, -17]","[7, -15, 18, 16, -9, 12, -13, -10, -13]","[10, -34, 32, 28, -22, 20, -30, -24, -30]","[0.2, -0.058823529411764705, 0.0625, 0.07142857142857142, -0.09090909090909091, 0.1, -0.06666666666666667, -0.08333333333333333, -0.06666666666666667]","[5, -17, 16, 2, 14, -11, 10, -15, -12, -15]","[5, 16, 14, -11, 10, -15, -12, -15]",167.95061728395063,167.9506172839506,167.95061728395063,671.8024691358025,0.009562178356681307,153.20999999999998,160.5,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,1,0
147,"[0, -20, 21, 16, -12, -12]","[16, 21, -20, 0, -12, -12]","[2, -18, 23, 18, -10, -10]","[0, -40, 42, 32, -24, -24]","['ZeroDivisionError', -0.05, 0.047619047619047616, 0.0625, -0.08333333333333333, -0.08333333333333333]","[0, -20, 21, 16, 2, -12, -12]","[-20, 21, 16, -12, -12]",229.4722222222222,229.4722222222222,229.4722222222222,917.8888888888888,error,197.91836734693874,275.03999999999996,No-violate,No-violate,error,Violate,Violate,0,0,error,1,1
148,"[23, 15, -21, 19, 4, -9, 9, 1, 13, -20, 9, -22]","[-20, -9, 4, 19, -22, -21, 9, 1, 9, 15, 23, 13]","[25, 17, -19, 21, 6, -7, 11, 3, 15, -18, 11, -20]","[46, 30, -42, 38, 8, -18, 18, 2, 26, -40, 18, -44]","[0.043478260869565216, 0.06666666666666667, -0.047619047619047616, 0.05263157894736842, 0.25, -0.1111111111111111, 0.1111111111111111, 1.0, 0.07692307692307693, -0.05, 0.1111111111111111, -0.045454545454545456]","[23, 2, 15, -21, 19, 4, -9, 9, 1, 13, -20, 9, -22]","[23, 15, 19, 4, -9, 9, 1, 13, -20, 9, -22]",236.02083333333334,236.02083333333334,236.02083333333334,944.0833333333334,0.07869247095863147,217.8698224852071,206.14876033057854,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,1,0
149,[16],[16],[18],[32],[0.0625],"[2, 16]",[],0.0,0.0,0.0,0.0,0.0,49.0,error,No-violate,No-violate,No-violate,No-violate,error,0,0,0,0,error
150,"[-17, -23, -3, -25, -1, -17, 9, -10, 10, 3, -1]","[-25, 9, -1, -10, -3, 3, -23, -1, -17, -17, 10]","[-15, -21, -1, -23, 1, -15, 11, -8, 12, 5, 1]","[-34, -46, -6, -50, -2, -34, 18, -20, 20, 6, -2]","[-0.058823529411764705, -0.043478260869565216, -0.3333333333333333, -0.04, -1.0, -0.058823529411764705, 0.1111111111111111, -0.1, 0.1, 0.3333333333333333, -1.0]","[-17, -23, 2, -3, -25, -1, -17, 9, -10, 10, 3, -1]","[-23, -3, -25, -1, -17, 9, -10, 10, 3, -1]",138.33057851239673,138.3305785123967,138.33057851239673,553.3223140495869,0.1698066614862015,132.74305555555557,140.76000000000002,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,1,1
151,"[-4, 5, 11]","[5, 11, -4]","[-2, 7, 13]","[-8, 10, 22]","[-0.25, 0.2, 0.09090909090909091]","[2, -4, 5, 11]","[-4, 11]",38.0,38.0,38.0,152.0,0.03673553719008265,29.25,56.25,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,1,1
152,"[20, 29, 30, 13, -7, 12, 13, 2, 24, 12, 28]","[24, 30, 13, -7, 28, 12, 12, 29, 2, 20, 13]","[22, 31, 32, 15, -5, 14, 15, 4, 26, 14, 30]","[40, 58, 60, 26, -14, 24, 26, 4, 48, 24, 56]","[0.05, 0.034482758620689655, 0.03333333333333333, 0.07692307692307693, -0.14285714285714285, 0.08333333333333333, 0.07692307692307693, 0.5, 0.041666666666666664, 0.08333333333333333, 0.03571428571428571]","[20, 29, 30, 13, 2, -7, 12, 13, 2, 24, 12, 28]","[29, 30, 13, -7, 12, 13, 2, 24, 12, 28]",124.0,124.0,124.0,496.0,0.021334735024420782,128.63888888888889,134.64000000000001,No-violate,No-violate,No-violate,No-violate,Violate,0,0,0,0,1
153,"[21, 10, -9, -5, -16, -2, 15, 2, 0]","[0, -5, 21, 15, -9, 2, -16, -2, 10]","[23, 12, -7, -3, -14, 0, 17, 4, 2]","[42, 20, -18, -10, -32, -4, 30, 4, 0]","[0.047619047619047616, 0.1, -0.1111111111111111, -0.2, -0.0625, -0.5, 0.06666666666666667, 0.5, 'ZeroDivisionError']","[21, 10, -9, -5, 2, -16, -2, 15, 2, 0]","[21, 10, -9, -16, -2, 15, 2, 0]",123.06172839506172,123.06172839506172,123.06172839506172,492.2469135802469,error,110.75999999999999,131.984375,No-violate,No-violate,error,Violate,Violate,0,0,error,1,1
154,"[-4, 13, -10, 4, -5, -6, -14, -5, -13, 12, 16, 16, 3]","[16, -5, 12, -13, 13, -4, 4, -5, 3, 16, -14, -6, -10]","[-2, 15, -8, 6, -3, -4, -12, -3, -11, 14, 18, 18, 5]","[-8, 26, -20, 8, -10, -12, -28, -10, -26, 24, 32, 32, 6]","[-0.25, 0.07692307692307693, -0.1, 0.25, -0.2, -0.16666666666666666, -0.07142857142857142, -0.2, -0.07692307692307693, 0.08333333333333333, 0.0625, 0.0625, 0.3333333333333333]","[-4, 13, -10, 4, -5, -6, -14, 2, -5, -13, 12, 16, 16, 3]","[-4, 13, -10, 4, -5, -6, -14, -5, -13, 16, 16, 3]",108.71005917159763,108.71005917159762,108.71005917159763,434.84023668639054,0.029431859965196816,101.08673469387756,105.90972222222223,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,1,0
155,"[4, -7, 21, -7, -6, -21, 14, 8, -18, -2, 21, 13, -30, -5]","[21, 13, -5, -18, -7, 14, 4, 21, -6, -21, -30, -2, -7, 8]","[6, -5, 23, -5, -4, -19, 16, 10, -16, 0, 23, 15, -28, -3]","[8, -14, 42, -14, -12, -42, 28, 16, -36, -4, 42, 26, -60, -10]","[0.25, -0.14285714285714285, 0.047619047619047616, -0.14285714285714285, -0.16666666666666666, -0.047619047619047616, 0.07142857142857142, 0.125, -0.05555555555555555, -0.5, 0.047619047619047616, 0.07692307692307693, -0.03333333333333333, -0.2]","[4, -7, 21, -7, -6, -21, 2, 14, 8, -18, -2, 21, 13, -30, -5]","[4, -7, 21, -7, -6, -21, 14, 8, -18, 21, 13, -30, -5]",224.2091836734694,224.20918367346934,224.2091836734694,896.8367346938776,0.030474688018267953,209.84888888888887,241.3846153846154,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,1,1
156,"[9, -15, -8, 17, -22, 1, -17, -8, -7]","[-22, -8, 9, 1, -15, -8, -7, -17, 17]","[11, -13, -6, 19, -20, 3, -15, -6, -5]","[18, -30, -16, 34, -44, 2, -34, -16, -14]","[0.1111111111111111, -0.06666666666666667, -0.125, 0.058823529411764705, -0.045454545454545456, 1.0, -0.058823529411764705, -0.125, -0.14285714285714285]","[9, -15, -8, 2, 17, -22, 1, -17, -8, -7]","[-15, -8, 17, -22, 1, -17, -8, -7]",140.91358024691357,140.91358024691357,140.91358024691357,563.6543209876543,0.11517921531837419,131.95999999999998,128.734375,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,1,0
157,"[27, 25, -3, 19, 16, -27, 22, -20, -11]","[27, 25, 22, 19, -3, -27, -11, 16, -20]","[29, 27, -1, 21, 18, -25, 24, -18, -9]","[54, 50, -6, 38, 32, -54, 44, -40, -22]","[0.037037037037037035, 0.04, -0.3333333333333333, 0.05263157894736842, 0.0625, -0.037037037037037035, 0.045454545454545456, -0.05, -0.09090909090909091]","[27, 25, -3, 19, 16, -27, 22, -20, 2, -11]","[27, 25, -3, 19, -27, 22, -20, -11]",384.2222222222223,384.2222222222223,384.2222222222223,1536.8888888888891,0.01407118261871975,346.8,416.25,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,1,1
158,[],[],[],[],[],[2],[],error,error,error,error,error,0.0,error,error,error,error,error,error,error,error,error,error,error
159,"[-21, -20, -8, 11, -4, 19, 5, 7, -4]","[-20, -4, 19, 11, -21, 5, -8, -4, 7]","[-19, -18, -6, 13, -2, 21, 7, 9, -2]","[-42, -40, -16, 22, -8, 38, 10, 14, -8]","[-0.047619047619047616, -0.05, -0.125, 0.09090909090909091, -0.25, 0.05263157894736842, 0.2, 0.14285714285714285, -0.25]","[-21, -20, -8, 11, -4, 2, 19, 5, 7, -4]","[-21, -20, -8, 11, -4, 19, 7, -4]",163.1111111111111,163.1111111111111,163.1111111111111,652.4444444444443,0.02340391449437656,148.01000000000002,177.25,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,1,1
160,"[-1, 10, -30, -12, -1, 14]","[10, 14, -1, -30, -12, -1]","[1, 12, -28, -10, 1, 16]","[-2, 20, -60, -24, -2, 28]","[-1.0, 0.1, -0.03333333333333333, -0.08333333333333333, -1.0, 0.07142857142857142]","[-1, 10, 2, -30, -12, -1, 14]","[-1, -30, -12, -1, 14]",212.55555555555557,212.55555555555554,212.55555555555557,850.2222222222223,0.2320831758629378,185.67346938775512,212.4,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,1,0
161,"[-21, -4, 25]","[-21, 25, -4]","[-19, -2, 27]","[-42, -8, 50]","[-0.047619047619047616, -0.25, 0.04]","[-21, -4, 25, 2]","[-21, -4]",360.6666666666667,360.6666666666667,360.6666666666667,1442.6666666666667,0.014748349710254474,271.25,72.25,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,1,0
162,"[10, 19, -1, -3, 20, 10, 24, 31]","[31, 10, 19, -3, 10, 24, 20, -1]","[12, 21, 1, -1, 22, 12, 26, 33]","[20, 38, -2, -6, 40, 20, 48, 62]","[0.1, 0.05263157894736842, -1.0, -0.3333333333333333, 0.05, 0.1, 0.041666666666666664, 0.03225806451612903]","[10, 19, -1, 2, -3, 20, 10, 24, 31]","[10, 19, -1, 20, 10, 24, 31]",124.4375,124.4375,124.4375,497.75,0.12809126300435655,124.24691358024691,96.40816326530613,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,1,0
163,"[-16, -23, 17]","[-23, 17, -16]","[-14, -21, 19]","[-32, -46, 34]","[-0.0625, -0.043478260869565216, 0.058823529411764705]","[-16, -23, 2, 17]","[-23, 17]",304.22222222222223,304.22222222222223,304.22222222222223,1216.888888888889,0.002838542404804318,244.5,400.0,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,1,1
164,"[-19, 16, 0, 2, 9, -3, 0, -4, 10]","[-19, 16, 0, -4, 2, 0, -3, 10, 9]","[-17, 18, 2, 4, 11, -1, 2, -2, 12]","[-38, 32, 0, 4, 18, -6, 0, -8, 20]","[-0.05263157894736842, 0.0625, 'ZeroDivisionError', 0.5, 0.1111111111111111, -0.3333333333333333, 'ZeroDivisionError', -0.25, 0.1]","[-19, 16, 0, 2, 9, -3, 0, -4, 2, 10]","[-19, 16, 0, 2, 9, -3, -4, 10]",90.39506172839508,90.39506172839508,90.39506172839508,361.5802469135803,error,81.41000000000001,101.484375,No-violate,No-violate,error,Violate,Violate,0,0,error,1,1
165,[],[],[],[],[],[2],[],error,error,error,error,error,0.0,error,error,error,error,error,error,error,error,error,error,error
166,"[-31, -34, 30, 25, -10, 0, 7, 22, -8]","[30, -34, -31, -8, 7, 22, -10, 25, 0]","[-29, -32, 32, 27, -8, 2, 9, 24, -6]","[-62, -68, 60, 50, -20, 0, 14, 44, -16]","[-0.03225806451612903, -0.029411764705882353, 0.03333333333333333, 0.04, -0.1, 'ZeroDivisionError', 0.14285714285714285, 0.045454545454545456, -0.125]","[-31, -34, 30, 25, -10, 0, 2, 7, 22, -8]","[-31, -34, 30, -10, 0, 7, 22, -8]",482.09876543209873,482.09876543209884,482.09876543209873,1928.395061728395,error,434.21000000000004,455.25,No-violate,No-violate,error,Violate,No-violate,0,0,error,1,0
167,"[-3, 10, 18, 6, 13, -3]","[6, -3, -3, 18, 13, 10]","[-1, 12, 20, 8, 15, -1]","[-6, 20, 36, 12, 26, -6]","[-0.3333333333333333, 0.1, 0.05555555555555555, 0.16666666666666666, 0.07692307692307693, -0.3333333333333333]","[-3, 2, 10, 18, 6, 13, -3]","[-3, 10, 18, 6, 13]",61.138888888888886,61.13888888888888,61.13888888888889,244.55555555555554,0.042845938750497144,55.265306122448976,50.16,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,1,0
168,"[-11, 14, -20, -28, -3, -21]","[-20, -28, -3, 14, -11, -21]","[-9, 16, -18, -26, -1, -19]","[-22, 28, -40, -56, -6, -42]","[-0.09090909090909091, 0.07142857142857142, -0.05, -0.03571428571428571, -0.3333333333333333, -0.047619047619047616]","[2, -11, 14, -20, -28, -3, -21]","[-11, 14, -20, -28, -21]",192.91666666666666,192.91666666666666,192.91666666666666,771.6666666666666,0.015188475145185098,187.67346938775512,214.16,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,1,1
169,"[7, 0, -11, -3, -11, -16, -9, -4, 15, -2, 3]","[-2, 7, -16, 3, -3, 0, -4, -11, -9, -11, 15]","[9, 2, -9, -1, -9, -14, -7, -2, 17, 0, 5]","[14, 0, -22, -6, -22, -32, -18, -8, 30, -4, 6]","[0.14285714285714285, 'ZeroDivisionError', -0.09090909090909091, -0.3333333333333333, -0.09090909090909091, -0.0625, -0.1111111111111111, -0.25, 0.06666666666666667, -0.5, 0.3333333333333333]","[2, 7, 0, -11, -3, -11, -16, -9, -4, 15, -2, 3]","[7, 0, -11, -3, -11, -16, -9, 15, -2, 3]",73.05785123966945,73.05785123966943,73.05785123966942,292.2314049586778,error,68.74305555555556,80.21000000000001,No-violate,No-violate,error,Violate,Violate,0,0,error,1,1
170,[24],[24],[26],[48],[0.041666666666666664],"[2, 24]",[],0.0,0.0,0.0,0.0,0.0,121.0,error,No-violate,No-violate,No-violate,No-violate,error,0,0,0,0,error
171,[],[],[],[],[],[2],[],error,error,error,error,error,0.0,error,error,error,error,error,error,error,error,error,error,error
172,"[-11, -17, -2, -15, -4, 6, 9, -21, -1, 3, 8, -2]","[-11, -1, -21, 9, -17, 6, -4, -15, -2, 3, 8, -2]","[-9, -15, 0, -13, -2, 8, 11, -19, 1, 5, 10, 0]","[-22, -34, -4, -30, -8, 12, 18, -42, -2, 6, 16, -4]","[-0.09090909090909091, -0.058823529411764705, -0.5, -0.06666666666666667, -0.25, 0.16666666666666666, 0.1111111111111111, -0.047619047619047616, -1.0, 0.3333333333333333, 0.125, -0.5]","[-11, -17, -2, -15, -4, 6, 9, 2, -21, -1, 3, 8, -2]","[-11, -17, -2, -15, 6, 9, -21, -1, 3, 8, -2]",92.24305555555554,92.24305555555554,92.24305555555554,368.9722222222222,0.12369861793203506,87.63313609467455,100.62809917355371,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,1,1
173,"[13, -3, 5, -16, 21, 17]","[-3, 17, -16, 21, 5, 13]","[15, -1, 7, -14, 23, 19]","[26, -6, 10, -32, 42, 34]","[0.07692307692307693, -0.3333333333333333, 0.2, -0.0625, 0.047619047619047616, 0.058823529411764705]","[13, -3, 5, -16, 21, 2, 17]","[13, -3, -16, 21, 17]",160.13888888888889,160.13888888888889,160.13888888888889,640.5555555555555,0.02777273250191808,139.3877551020408,191.83999999999997,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,1,1
174,[13],[13],[15],[26],[0.07692307692307693],"[13, 2]",[],0.0,0.0,0.0,0.0,0.0,30.25,error,No-violate,No-violate,No-violate,No-violate,error,0,0,0,0,error
175,[],[],[],[],[],[2],[],error,error,error,error,error,0.0,error,error,error,error,error,error,error,error,error,error,error
176,"[6, -1, 16, 4, 3]","[-1, 6, 4, 3, 16]","[8, 1, 18, 6, 5]","[12, -2, 32, 8, 6]","[0.16666666666666666, -1.0, 0.0625, 0.25, 0.3333333333333333]","[6, 2, -1, 16, 4, 3]","[-1, 16, 4, 3]",32.239999999999995,32.24,32.239999999999995,128.95999999999998,0.2396527777777778,28.666666666666668,40.25,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,1,1
177,"[17, 29, 15, -21]","[-21, 29, 17, 15]","[19, 31, 17, -19]","[34, 58, 30, -42]","[0.058823529411764705, 0.034482758620689655, 0.06666666666666667, -0.047619047619047616]","[2, 17, 29, 15, -21]","[29, 15, -21]",349.0,349.0,349.0,1396.0,0.002051359071524905,289.43999999999994,443.5555555555556,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,1,1
178,"[-5, -32, -2, 1, 27, 28, -11, 13, -30, 2, 12, 27, 10]","[-30, 13, 12, -5, 27, 1, 10, 28, -32, -2, -11, 2, 27]","[-3, -30, 0, 3, 29, 30, -9, 15, -28, 4, 14, 29, 12]","[-10, -64, -4, 2, 54, 56, -22, 26, -60, 4, 24, 54, 20]","[-0.2, -0.03125, -0.5, 1.0, 0.037037037037037035, 0.03571428571428571, -0.09090909090909091, 0.07692307692307693, -0.03333333333333333, 0.5, 0.08333333333333333, 0.037037037037037035, 0.1]","[-5, -32, -2, 1, 27, 28, -11, 13, 2, -30, 2, 12, 27, 10]","[-5, -32, -2, 27, 28, -11, 13, -30, 2, 12, 27, 10]",354.6863905325444,354.6863905325444,354.6863905325444,1418.7455621301776,0.1152349650495787,329.42857142857144,383.8541666666667,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,1,1
179,"[18, -3]","[-3, 18]","[20, -1]","[36, -6]","[0.05555555555555555, -0.3333333333333333]","[2, 18, -3]",[-3],110.25,110.25,110.25,441.0,0.037808641975308636,80.22222222222223,0.0,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,1,0
180,"[15, -16, 1, -3, -3, 14, -11, 18, 9]","[-11, 1, 18, -3, -3, 9, 15, -16, 14]","[17, -14, 3, -1, -1, 16, -9, 20, 11]","[30, -32, 2, -6, -6, 28, -22, 36, 18]","[0.06666666666666667, -0.0625, 1.0, -0.3333333333333333, -0.3333333333333333, 0.07142857142857142, -0.09090909090909091, 0.05555555555555555, 0.1111111111111111]","[15, -16, 1, -3, -3, 14, 2, -11, 18, 9]","[15, -16, 1, -3, -3, 14, -11, 18]",128.66666666666666,128.66666666666666,128.66666666666666,514.6666666666666,0.13702991370680165,115.84,139.109375,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,1,1
181,"[3, -18]","[-18, 3]","[5, -16]","[6, -36]","[0.3333333333333333, -0.05555555555555555]","[2, 3, -18]",[-18],110.25,110.25,110.25,441.0,0.037808641975308636,93.55555555555556,0.0,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,1,0
182,"[1, 2, -12, 2, -3, -15, 0, 7, 9]","[-15, 2, -12, 9, 7, 1, 0, -3, 2]","[3, 4, -10, 4, -1, -13, 2, 9, 11]","[2, 4, -24, 4, -6, -30, 0, 14, 18]","[1.0, 0.5, -0.08333333333333333, 0.5, -0.3333333333333333, -0.06666666666666667, 'ZeroDivisionError', 0.14285714285714285, 0.1111111111111111]","[1, 2, -12, 2, -3, 2, -15, 0, 7, 9]","[1, 2, -12, 2, -3, -15, 7, 9]",56.44444444444444,56.44444444444444,56.44444444444444,225.77777777777777,error,51.61,63.359375,No-violate,No-violate,error,Violate,Violate,0,0,error,1,1
183,"[-14, 15]","[15, -14]","[-12, 17]","[-28, 30]","[-0.07142857142857142, 0.06666666666666667]","[-14, 2, 15]",[15],210.25,210.25,210.25,841.0,0.004767573696145126,140.66666666666666,0.0,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,1,0
184,"[-4, -4, 12, 5, -2, -7, 14, 6, 4, 9, 7, 16, 15]","[4, 16, 12, -7, 9, -4, 7, 14, 5, -4, -2, 15, 6]","[-2, -2, 14, 7, 0, -5, 16, 8, 6, 11, 9, 18, 17]","[-8, -8, 24, 10, -4, -14, 28, 12, 8, 18, 14, 32, 30]","[-0.25, -0.25, 0.08333333333333333, 0.2, -0.5, -0.14285714285714285, 0.07142857142857142, 0.16666666666666666, 0.25, 0.1111111111111111, 0.14285714285714285, 0.0625, 0.06666666666666667]","[-4, -4, 12, 5, 2, -2, -7, 14, 6, 4, 9, 7, 16, 15]","[-4, -4, 12, 5, -2, 14, 6, 4, 9, 7, 16, 15]",55.786982248520715,55.78698224852071,55.786982248520715,223.14792899408286,0.04452510935340606,52.5969387755102,46.416666666666664,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,1,0
185,[],[],[],[],[],[2],[],error,error,error,error,error,0.0,error,error,error,error,error,error,error,error,error,error,error
186,"[27, 7, 2, 21]","[2, 21, 27, 7]","[29, 9, 4, 23]","[54, 14, 4, 42]","[0.037037037037037035, 0.14285714285714285, 0.5, 0.047619047619047616]","[27, 7, 2, 21, 2]","[27, 7, 21]",102.6875,102.6875,102.6875,410.75,0.035432151255563954,106.16,70.22222222222221,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
187,"[13, -7, -10, -14, 6, -14, -11, 7, 15]","[-14, -11, 6, 13, -7, 7, 15, -14, -10]","[15, -5, -8, -12, 8, -12, -9, 9, 17]","[26, -14, -20, -28, 12, -28, -22, 14, 30]","[0.07692307692307693, -0.14285714285714285, -0.1, -0.07142857142857142, 0.16666666666666666, -0.07142857142857142, -0.09090909090909091, 0.14285714285714285, 0.06666666666666667]","[13, -7, 2, -10, -14, 6, -14, -11, 7, 15]","[13, -7, -10, -14, 6, -11, 7, 15]",124.0,124.0,124.0,496.0,0.011929204504037077,112.80999999999999,118.109375,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,1,0
188,[7],[7],[9],[14],[0.14285714285714285],"[7, 2]",[],0.0,0.0,0.0,0.0,0.0,6.25,error,No-violate,No-violate,No-violate,No-violate,error,0,0,0,0,error
189,"[-6, 13, -9, 8, -2, 15, -3, 9, 15, 13, 9]","[-3, 9, 15, 13, -6, -9, 8, 15, 13, 9, -2]","[-4, 15, -7, 10, 0, 17, -1, 11, 17, 15, 11]","[-12, 26, -18, 16, -4, 30, -6, 18, 30, 26, 18]","[-0.16666666666666666, 0.07692307692307693, -0.1111111111111111, 0.125, -0.5, 0.06666666666666667, -0.3333333333333333, 0.1111111111111111, 0.06666666666666667, 0.07692307692307693, 0.1111111111111111]","[-6, 2, 13, -9, 8, -2, 15, -3, 9, 15, 13, 9]","[-6, -9, 8, -2, 15, -3, 9, 15, 13, 9]",72.23140495867769,72.23140495867769,72.23140495867769,288.92561983471074,0.040146806810559724,67.22222222222223,73.48999999999998,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,1,1
190,"[-16, -5, 16, 8, 16, -9, -13, 3, 10, 4, 4, -7, -3]","[-9, 4, -7, 10, -5, -16, -13, 4, 16, 8, 3, -3, 16]","[-14, -3, 18, 10, 18, -7, -11, 5, 12, 6, 6, -5, -1]","[-32, -10, 32, 16, 32, -18, -26, 6, 20, 8, 8, -14, -6]","[-0.0625, -0.2, 0.0625, 0.125, 0.0625, -0.1111111111111111, -0.07692307692307693, 0.3333333333333333, 0.1, 0.25, 0.25, -0.14285714285714285, -0.3333333333333333]","[-16, -5, 16, 8, 16, -9, -13, 3, 10, 2, 4, 4, -7, -3]","[-16, -5, 16, 8, 16, -9, -13, 3, 10, 4, -7, -3]",100.0828402366864,100.08284023668641,100.0828402366864,400.3313609467456,0.035243980215146256,93.06122448979595,107.38888888888887,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,1,1
191,"[0, -11, 22, -16, -20, 20, 11]","[11, -20, 22, -16, 20, -11, 0]","[2, -9, 24, -14, -18, 22, 13]","[0, -22, 44, -32, -40, 40, 22]","['ZeroDivisionError', -0.09090909090909091, 0.045454545454545456, -0.0625, -0.05, 0.05, 0.09090909090909091]","[0, -11, 22, -16, -20, 2, 20, 11]","[0, 22, -16, -20, 20, 11]",253.83673469387756,253.83673469387756,253.83673469387756,1015.3469387755102,error,222.25,268.8055555555555,No-violate,No-violate,error,Violate,Violate,0,0,error,1,1
192,"[-2, 19, 6, 15, -15, 22, 1, 14]","[22, -15, 15, 14, 19, 6, -2, 1]","[0, 21, 8, 17, -13, 24, 3, 16]","[-4, 38, 12, 30, -30, 44, 2, 28]","[-0.5, 0.05263157894736842, 0.16666666666666666, 0.06666666666666667, -0.06666666666666667, 0.045454545454545456, 1.0, 0.07142857142857142]","[-2, 19, 6, 15, 2, -15, 22, 1, 14]","[-2, 19, 6, 15, 22, 1, 14]",135.25,135.25,135.25,541.0,0.15115062467681456,123.20987654320987,71.91836734693878,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,1,0
