,td,ttd_mr_per,ttd_mr_add,ttd_mr_mul,ttd_mr_inv,ttd_mr_inc,ttd_mr_exc,td_output,ttd_output_mr_per,ttd_output_mr_add,ttd_output_mr_mul,ttd_output_mr_inv,ttd_output_mr_inc,ttd_output_mr_exc,vs_str_mr_add,vs_str_mr_mul,vs_str_mr_inv,vs_str_mr_inc,vs_str_mr_exc,vs_mr_add,vs_mr_mul,vs_mr_inv,vs_mr_inc,vs_mr_exc
532,"[15, -2, -8, 13]","[-2, 13, -8, 15]","[17, 0, -6, 15]","[30, -4, -16, 26]","[0.06666666666666667, -0.5, -0.125, 0.07692307692307693]","[15, -2, -8, 13, 2]","[15, -8, 13]",-1.7992849319031976,-1.7992849319031976,-1.7992849319031976,-1.7992849319031976,-1.0219063886659427,-1.548618754865903,error,No-violate,No-violate,Violate,No-violate,error,0,0,1,0,error
533,"[-16, -2, 5, -18, -10, 13, 8, 12, 4, 19, 22, -16, -13]","[8, -13, -2, 13, 12, -16, 22, -18, 19, 4, -10, 5, -16]","[-14, 0, 7, -16, -8, 15, 10, 14, 6, 21, 24, -14, -11]","[-32, -4, 10, -36, -20, 26, 16, 24, 8, 38, 44, -32, -26]","[-0.0625, -0.5, 0.2, -0.05555555555555555, -0.1, 0.07692307692307693, 0.125, 0.08333333333333333, 0.25, 0.05263157894736842, 0.045454545454545456, -0.0625, -0.07692307692307693]","[-16, 2, -2, 5, -18, -10, 13, 8, 12, 4, 19, 22, -16, -13]","[-2, 5, -18, -10, 13, 8, 12, 4, 19, 22, -16, -13]",-1.4065379595493241,-1.4065379595493224,-1.4065379595493241,-1.4065379595493241,2.1764038342088012,-1.2867128854891612,-1.2991780432415847,No-violate,No-violate,Violate,No-violate,Violate,0,0,1,0,1
534,"[10, -20, 3, -9, -24, -27, -4, -27, -23, -17, 8, 3, -8, 14]","[-27, -8, -9, 3, -24, 3, -4, -17, 14, -27, -23, 10, 8, -20]","[12, -18, 5, -7, -22, -25, -2, -25, -21, -15, 10, 5, -6, 16]","[20, -40, 6, -18, -48, -54, -8, -54, -46, -34, 16, 6, -16, 28]","[0.1, -0.05, 0.3333333333333333, -0.1111111111111111, -0.041666666666666664, -0.037037037037037035, -0.25, -0.037037037037037035, -0.043478260869565216, -0.058823529411764705, 0.125, 0.3333333333333333, -0.125, 0.07142857142857142]","[10, 2, -20, 3, -9, -24, -27, -4, -27, -23, -17, 8, 3, -8, 14]","[10, -20, 3, -9, -24, -4, -27, -23, -17, 8, 3, -8, 14]",-1.4314808174192457,-1.4314808174192453,-1.4314808174192457,-1.4314808174192457,-0.026336133136799056,-1.4344357991581635,-1.4045698582971489,No-violate,No-violate,Violate,Violate,Violate,0,0,1,1,1
535,"[7, -2]","[-2, 7]","[9, 0]","[14, -4]","[0.14285714285714285, -0.5]","[2, 7, -2]",[-2],error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
536,"[26, 23, 3, 0, -4, -7, 19]","[-7, 19, 23, 26, 0, -4, 3]","[28, 25, 5, 2, -2, -5, 21]","[52, 46, 6, 0, -8, -14, 38]","[0.038461538461538464, 0.043478260869565216, 0.3333333333333333, 'ZeroDivisionError', -0.25, -0.14285714285714285, 0.05263157894736842]","[26, 23, 2, 3, 0, -4, -7, 19]","[26, 23, 3, 0, -7, 19]",-1.6877279110515604,-1.6877279110515604,-1.6877279110515604,-1.6877279110515604,error,-1.5070110799236704,-1.6657314078437355,No-violate,No-violate,error,No-violate,Violate,0,0,error,0,1
537,"[-1, 4, 18, 8]","[18, 4, -1, 8]","[1, 6, 20, 10]","[-2, 8, 36, 16]","[-1.0, 0.25, 0.05555555555555555, 0.125]","[-1, 4, 18, 8, 2]","[-1, 18, 8]",-1.0911952224717845,-1.0911952224717845,-1.0911952224717845,-1.0911952224717845,-0.7151833628519788,-0.6149800520145421,error,No-violate,No-violate,Violate,No-violate,error,0,0,1,0,error
538,[],[],[],[],[],[2],[],error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
539,"[10, 8, -7, -6, 1, -3, 5, -3, 4]","[-7, 5, 10, -6, -3, 8, 4, -3, 1]","[12, 10, -5, -4, 3, -1, 7, -1, 6]","[20, 16, -14, -12, 2, -6, 10, -6, 8]","[0.1, 0.125, -0.14285714285714285, -0.16666666666666666, 1.0, -0.3333333333333333, 0.2, -0.3333333333333333, 0.25]","[10, 8, -7, -6, 1, -3, 5, -3, 2, 4]","[10, 8, -7, 1, -3, 5, -3, 4]",-1.3692000000000006,-1.3692000000000006,-1.3692000000000006,-1.3692000000000006,0.9238353482488262,-1.204714868356049,-1.2368735181480692,No-violate,No-violate,Violate,No-violate,Violate,0,0,1,0,1
540,"[11, -23]","[-23, 11]","[13, -21]","[22, -46]","[0.09090909090909091, -0.043478260869565216]","[11, -23, 2]",[11],error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
541,"[16, -13, -14, -2, 13, 3, 7, -2, 9]","[9, 16, 7, -2, 3, 13, -14, -2, -13]","[18, -11, -12, 0, 15, 5, 9, 0, 11]","[32, -26, -28, -4, 26, 6, 14, -4, 18]","[0.0625, -0.07692307692307693, -0.07142857142857142, -0.5, 0.07692307692307693, 0.3333333333333333, 0.14285714285714285, -0.5, 0.1111111111111111]","[16, -13, 2, -14, -2, 13, 3, 7, -2, 9]","[16, -13, -14, -2, 13, 7, -2, 9]",-1.1153502065956216,-1.1153502065956198,-1.1153502065956216,-1.1153502065956216,-0.6736093559541927,-0.904493470007798,-1.3335895669824869,No-violate,No-violate,Violate,No-violate,No-violate,0,0,1,0,0
542,"[2, 8, 20, 8, 6, -5, 8, 0, 11, 27]","[20, 8, 27, 6, 11, 2, 0, -5, 8, 8]","[4, 10, 22, 10, 8, -3, 10, 2, 13, 29]","[4, 16, 40, 16, 12, -10, 16, 0, 22, 54]","[0.5, 0.125, 0.05, 0.125, 0.16666666666666666, -0.2, 0.125, 'ZeroDivisionError', 0.09090909090909091, 0.037037037037037035]","[2, 8, 20, 2, 8, 6, -5, 8, 0, 11, 27]","[2, 8, 20, 8, 6, -5, 8, 0, 11]",-0.15774805109025625,-0.15774805109025625,-0.15774805109025625,-0.15774805109025625,error,0.06084616617807459,-0.05409955569471414,No-violate,No-violate,error,No-violate,Violate,0,0,error,0,1
543,"[-26, -12, 5]","[5, -26, -12]","[-24, -10, 7]","[-52, -24, 10]","[-0.038461538461538464, -0.08333333333333333, 0.2]","[-26, -12, 5, 2]","[-12, 5]",error,error,error,error,error,-1.4163021305482584,error,error,error,error,error,error,error,error,error,error,error
544,"[-2, 15, -9, -14]","[15, -14, -2, -9]","[0, 17, -7, -12]","[-4, 30, -18, -28]","[-0.5, 0.06666666666666667, -0.1111111111111111, -0.07142857142857142]","[-2, 15, 2, -9, -14]","[-2, 15, -9]",-1.04523234252964,-1.04523234252964,-1.04523234252964,-1.04523234252964,-0.8621776670732011,-0.9219490773431778,error,No-violate,No-violate,Violate,No-violate,error,0,0,1,0,error
545,"[7, 1, 26, 10, 15, 2, -23]","[2, 1, 26, 10, 7, -23, 15]","[9, 3, 28, 12, 17, 4, -21]","[14, 2, 52, 20, 30, 4, -46]","[0.14285714285714285, 1.0, 0.038461538461538464, 0.1, 0.06666666666666667, 0.5, -0.043478260869565216]","[7, 1, 26, 10, 15, 2, -23, 2]","[7, 1, 26, 10, 15, 2]",0.10375450655531138,0.10375450655531138,0.10375450655531138,0.10375450655531138,0.3025273971255613,0.40587497612304624,-0.6199658845218541,No-violate,No-violate,Violate,No-violate,No-violate,0,0,1,0,0
546,"[-17, 13, 2, -27]","[13, -17, -27, 2]","[-15, 15, 4, -25]","[-34, 26, 4, -54]","[-0.058823529411764705, 0.07692307692307693, 0.5, -0.037037037037037035]","[2, -17, 13, 2, -27]","[-17, 13, -27]",-1.5999869784974314,-1.5999869784974314,-1.5999869784974314,-1.5999869784974314,-0.8197886782614456,-1.381185803347582,error,No-violate,No-violate,Violate,No-violate,error,0,0,1,0,error
547,"[-12, -9, 4, -8, 3, 11, -2, -12, 7, -4, 18, -12, 18]","[-12, 18, -2, 18, 3, 11, -12, -12, -8, -4, 7, -9, 4]","[-10, -7, 6, -6, 5, 13, 0, -10, 9, -2, 20, -10, 20]","[-24, -18, 8, -16, 6, 22, -4, -24, 14, -8, 36, -24, 36]","[-0.08333333333333333, -0.1111111111111111, 0.25, -0.125, 0.3333333333333333, 0.09090909090909091, -0.5, -0.08333333333333333, 0.14285714285714285, -0.25, 0.05555555555555555, -0.08333333333333333, 0.05555555555555555]","[-12, -9, 4, -8, 3, 11, -2, -12, 7, -4, 2, 18, -12, 18]","[-12, -9, 4, -8, 3, 11, -12, 7, -4, 18, -12, 18]",-1.1409464655915087,-1.14094646559151,-1.1409464655915087,-1.1409464655915087,0.1712285427692133,-1.0278790706793457,-1.2966912425201413,No-violate,No-violate,Violate,No-violate,No-violate,0,0,1,0,0
548,"[2, -4, 16, 11, -4, -4, -14, -7, -4, -5, -17, 17, -8]","[17, -17, 11, -4, -4, 16, -4, -4, 2, -5, -7, -14, -8]","[4, -2, 18, 13, -2, -2, -12, -5, -2, -3, -15, 19, -6]","[4, -8, 32, 22, -8, -8, -28, -14, -8, -10, -34, 34, -16]","[0.5, -0.25, 0.0625, 0.09090909090909091, -0.25, -0.25, -0.07142857142857142, -0.14285714285714285, -0.25, -0.2, -0.058823529411764705, 0.058823529411764705, -0.125]","[2, -4, 16, 11, -4, -4, -14, -7, -4, -5, -17, 17, 2, -8]","[2, -4, 16, 11, -4, -4, -14, -7, -5, -17, 17, -8]",-0.5925438345051375,-0.592543834505137,-0.5925438345051375,-0.5925438345051375,1.9110952818942097,-0.5133787165559127,-0.7986013916065668,No-violate,No-violate,Violate,No-violate,No-violate,0,0,1,0,0
549,"[-3, 9, -33, -1, -9, 0, -28, -4, 14, -12]","[-12, -4, -33, 0, -9, -1, -28, 9, 14, -3]","[-1, 11, -31, 1, -7, 2, -26, -2, 16, -10]","[-6, 18, -66, -2, -18, 0, -56, -8, 28, -24]","[-0.3333333333333333, 0.1111111111111111, -0.030303030303030304, -1.0, -0.1111111111111111, 'ZeroDivisionError', -0.03571428571428571, -0.25, 0.07142857142857142, -0.08333333333333333]","[-3, 9, -33, -1, 2, -9, 0, -28, -4, 14, -12]","[-3, 9, -33, -1, -9, 0, -28, 14, -12]",-0.5522598333987117,-0.5522598333987117,-0.5522598333987117,-0.5522598333987117,error,-0.33200462833959543,-0.8183870598994059,No-violate,No-violate,error,No-violate,No-violate,0,0,error,0,0
550,"[-11, 9, 14, -6, 13, -14, -15, -3, 13, -14, -4]","[-3, -11, -15, 13, 14, -6, -4, -14, -14, 9, 13]","[-9, 11, 16, -4, 15, -12, -13, -1, 15, -12, -2]","[-22, 18, 28, -12, 26, -28, -30, -6, 26, -28, -8]","[-0.09090909090909091, 0.1111111111111111, 0.07142857142857142, -0.16666666666666666, 0.07692307692307693, -0.07142857142857142, -0.06666666666666667, -0.3333333333333333, 0.07692307692307693, -0.07142857142857142, -0.25]","[-11, 2, 9, 14, -6, 13, -14, -15, -3, 13, -14, -4]","[-11, 9, 14, -6, 13, -14, -15, -3, 13, -14]",-1.5593007459704111,-1.5593007459704102,-1.5593007459704111,-1.5593007459704111,-0.8004454691763594,-1.481437221250733,-1.6973211431558757,No-violate,No-violate,Violate,No-violate,No-violate,0,0,1,0,0
551,[],[],[],[],[],[2],[],error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
552,"[22, 12, 20, 5, -21]","[-21, 5, 22, 20, 12]","[24, 14, 22, 7, -19]","[44, 24, 40, 10, -42]","[0.045454545454545456, 0.08333333333333333, 0.05, 0.2, -0.047619047619047616]","[22, 12, 20, 5, -21, 2]","[22, 12, 5, -21]",-0.4660385260507929,-0.46603852605079155,-0.4660385260507929,-0.4660385260507929,-0.5910532910026371,-0.33246321388024613,-0.9739078066088531,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
553,"[-9, 24, 6, 17, -17, 16, -23, -21, 8, 29]","[17, 8, 16, -9, 6, -17, -23, 29, 24, -21]","[-7, 26, 8, 19, -15, 18, -21, -19, 10, 31]","[-18, 48, 12, 34, -34, 32, -46, -42, 16, 58]","[-0.1111111111111111, 0.041666666666666664, 0.16666666666666666, 0.058823529411764705, -0.058823529411764705, 0.0625, -0.043478260869565216, -0.047619047619047616, 0.125, 0.034482758620689655]","[-9, 24, 6, 17, -17, 16, 2, -23, -21, 8, 29]","[-9, 24, 17, -17, 16, -23, -21, 8, 29]",-1.4605934502555484,-1.4605934502555484,-1.4605934502555484,-1.4605934502555484,-0.9692764314349658,-1.3107689550225556,-1.614532205395772,No-violate,No-violate,Violate,No-violate,No-violate,0,0,1,0,0
554,"[3, -2, 1, -16, -1, 9, -12, -16, -13, 13, 8, -13, -8, 16]","[-12, 9, 8, -13, 16, -8, -2, 1, 3, -16, -1, -13, -16, 13]","[5, 0, 3, -14, 1, 11, -10, -14, -11, 15, 10, -11, -6, 18]","[6, -4, 2, -32, -2, 18, -24, -32, -26, 26, 16, -26, -16, 32]","[0.3333333333333333, -0.5, 1.0, -0.0625, -1.0, 0.1111111111111111, -0.08333333333333333, -0.0625, -0.07692307692307693, 0.07692307692307693, 0.125, -0.07692307692307693, -0.125, 0.0625]","[3, -2, 1, -16, -1, 9, -12, 2, -16, -13, 13, 8, -13, -8, 16]","[-2, 1, -16, -1, 9, -12, -16, -13, 13, 8, -13, -8, 16]",-1.3010574283506577,-1.3010574283506575,-1.3010574283506577,-1.3010574283506577,1.8958640494970576,-1.2338270452892688,-1.330031333254658,No-violate,No-violate,Violate,No-violate,No-violate,0,0,1,0,0
555,"[-2, -14, 6]","[6, -2, -14]","[0, -12, 8]","[-4, -28, 12]","[-0.5, -0.07142857142857142, 0.16666666666666666]","[2, -2, -14, 6]","[-14, 6]",error,error,error,error,error,-1.0,error,error,error,error,error,error,error,error,error,error,error
556,"[15, -7, -9, 10, 2, 15, 0, -15, 7, 9, -2, 17]","[-15, 15, -9, 10, 17, 9, 2, -2, 0, -7, 7, 15]","[17, -5, -7, 12, 4, 17, 2, -13, 9, 11, 0, 19]","[30, -14, -18, 20, 4, 30, 0, -30, 14, 18, -4, 34]","[0.06666666666666667, -0.14285714285714285, -0.1111111111111111, 0.1, 0.5, 0.06666666666666667, 'ZeroDivisionError', -0.06666666666666667, 0.14285714285714285, 0.1111111111111111, -0.5, 0.058823529411764705]","[15, -7, -9, 10, 2, 15, 0, 2, -15, 7, 9, -2, 17]","[15, -7, -9, 10, 2, 0, -15, 7, 9, -2, 17]",-1.0702259253324788,-1.0702259253324788,-1.0702259253324788,-1.0702259253324788,error,-0.9314354168631831,-1.034923661745681,No-violate,No-violate,error,No-violate,Violate,0,0,error,0,1
557,"[-15, 18, 7, 23, -14, -4, 24, 15, -22, 1, -27]","[1, 24, -15, 7, -27, -22, 18, 23, 15, -4, -14]","[-13, 20, 9, 25, -12, -2, 26, 17, -20, 3, -25]","[-30, 36, 14, 46, -28, -8, 48, 30, -44, 2, -54]","[-0.06666666666666667, 0.05555555555555555, 0.14285714285714285, 0.043478260869565216, -0.07142857142857142, -0.25, 0.041666666666666664, 0.06666666666666667, -0.045454545454545456, 1.0, -0.037037037037037035]","[-15, 18, 2, 7, 23, -14, -4, 24, 15, -22, 1, -27]","[-15, 18, 7, -14, -4, 24, 15, -22, 1, -27]",-1.4003462055125193,-1.4003462055125193,-1.4003462055125193,-1.4003462055125193,4.469290802544393,-1.2532806243967924,-1.3318834613326607,No-violate,No-violate,Violate,No-violate,Violate,0,0,1,0,1
558,[10],[10],[12],[20],[0.1],"[2, 10]",[],error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
559,"[16, -2, 17, -28, -30, -10, 22, 21, -7]","[16, -7, -2, -28, 21, 17, 22, -10, -30]","[18, 0, 19, -26, -28, -8, 24, 23, -5]","[32, -4, 34, -56, -60, -20, 44, 42, -14]","[0.0625, -0.5, 0.058823529411764705, -0.03571428571428571, -0.03333333333333333, -0.1, 0.045454545454545456, 0.047619047619047616, -0.14285714285714285]","[16, 2, -2, 17, -28, -30, -10, 22, 21, -7]","[-2, 17, -28, -30, -10, 22, 21, -7]",-1.34937183329029,-1.3493718332902902,-1.34937183329029,-1.34937183329029,2.0221203841007283,-1.1539667939438836,-1.4026211449685866,No-violate,No-violate,Violate,No-violate,No-violate,0,0,1,0,0
560,[],[],[],[],[],[2],[],error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
561,"[-6, -2, -25, -6, -9, -24, 1, -6, -10]","[-6, -2, -24, -25, -6, 1, -6, -9, -10]","[-4, 0, -23, -4, -7, -22, 3, -4, -8]","[-12, -4, -50, -12, -18, -48, 2, -12, -20]","[-0.16666666666666666, -0.5, -0.04, -0.16666666666666666, -0.1111111111111111, -0.041666666666666664, 1.0, -0.16666666666666666, -0.1]","[-6, -2, -25, -6, -9, -24, 1, -6, 2, -10]","[-6, -2, -25, -6, -9, 1, -6, -10]",-0.5922200712622385,-0.5922200712622385,-0.5922200712622394,-0.5922200712622385,2.8582261909996243,-0.4451107032107431,1.181073421916489,No-violate,No-violate,Violate,No-violate,Violate,0,0,1,0,1
562,"[-12, -8]","[-8, -12]","[-10, -6]","[-24, -16]","[-0.08333333333333333, -0.125]","[2, -12, -8]",[-12],error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
563,"[0, -14, -14, -8, 8, 8, -19, 22, -16]","[8, -14, -19, -8, -14, 8, 0, -16, 22]","[2, -12, -12, -6, 10, 10, -17, 24, -14]","[0, -28, -28, -16, 16, 16, -38, 44, -32]","['ZeroDivisionError', -0.07142857142857142, -0.07142857142857142, -0.125, 0.125, 0.125, -0.05263157894736842, 0.045454545454545456, -0.0625]","[0, -14, -14, -8, 8, 8, -19, 22, -16, 2]","[-14, -14, -8, 8, 8, -19, 22, -16]",-0.8925078982999848,-0.8925078982999839,-0.8925078982999848,-0.8925078982999848,error,-0.8384518829772754,-1.008706005953058,No-violate,No-violate,error,No-violate,No-violate,0,0,error,0,0
564,[],[],[],[],[],[2],[],error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
565,"[-14, 0, -7, -8, 24, 10, 17, 12, -4, -17, 7, -15]","[0, -14, -17, -7, -15, -8, 17, 24, 12, 10, -4, 7]","[-12, 2, -5, -6, 26, 12, 19, 14, -2, -15, 9, -13]","[-28, 0, -14, -16, 48, 20, 34, 24, -8, -34, 14, -30]","[-0.07142857142857142, 'ZeroDivisionError', -0.14285714285714285, -0.125, 0.041666666666666664, 0.1, 0.058823529411764705, 0.08333333333333333, -0.25, -0.058823529411764705, 0.14285714285714285, -0.06666666666666667]","[2, -14, 0, -7, -8, 24, 10, 17, 12, -4, -17, 7, -15]","[-14, 0, -8, 24, 10, 17, 12, -4, -17, 7, -15]",-1.1504104987201154,-1.1504104987201162,-1.1504104987201154,-1.1504104987201154,error,-1.0120146803410832,-1.2526864299034506,No-violate,No-violate,error,No-violate,No-violate,0,0,error,0,0
566,"[-25, -22]","[-22, -25]","[-23, -20]","[-50, -44]","[-0.04, -0.045454545454545456]","[-25, -22, 2]",[-25],error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
567,"[2, 29, 26, 21, -9, 31, -18]","[-9, 29, -18, 2, 26, 21, 31]","[4, 31, 28, 23, -7, 33, -16]","[4, 58, 52, 42, -18, 62, -36]","[0.5, 0.034482758620689655, 0.038461538461538464, 0.047619047619047616, -0.1111111111111111, 0.03225806451612903, -0.05555555555555555]","[2, 29, 26, 21, 2, -9, 31, -18]","[2, 29, 26, 21, -9, 31]",-1.4396913789659078,-1.4396913789659067,-1.4396913789659078,-1.4396913789659078,1.4218281908336605,-1.4294537276134944,-1.142937588033506,No-violate,No-violate,Violate,No-violate,Violate,0,0,1,0,1
568,"[-15, 18, -16, -12, -1, -19, 15, -7, 21, 23, 15, -5, -10]","[-5, -10, 23, 15, -12, -7, -16, -1, 21, -19, -15, 18, 15]","[-13, 20, -14, -10, 1, -17, 17, -5, 23, 25, 17, -3, -8]","[-30, 36, -32, -24, -2, -38, 30, -14, 42, 46, 30, -10, -20]","[-0.06666666666666667, 0.05555555555555555, -0.0625, -0.08333333333333333, -1.0, -0.05263157894736842, 0.06666666666666667, -0.14285714285714285, 0.047619047619047616, 0.043478260869565216, 0.06666666666666667, -0.2, -0.1]","[-15, 18, -16, -12, -1, -19, 15, -7, 21, 23, 15, -5, -10, 2]","[-15, 18, -16, -12, -1, -19, 15, -7, 23, 15, -5, -10]",-1.5631176260564792,-1.563117626056479,-1.5631176260564792,-1.5631176260564792,6.1440667479525715,-1.4625617944595914,-1.3574145855437596,No-violate,No-violate,Violate,No-violate,Violate,0,0,1,0,1
569,[6],[6],[8],[12],[0.16666666666666666],"[6, 2]",[],error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
570,"[20, -21, 13, 22, 9, -12]","[-12, 22, -21, 20, 13, 9]","[22, -19, 15, 24, 11, -10]","[40, -42, 26, 44, 18, -24]","[0.05, -0.047619047619047616, 0.07692307692307693, 0.045454545454545456, 0.1111111111111111, -0.08333333333333333]","[20, -21, 13, 2, 22, 9, -12]","[20, -21, 13, 22, -12]",-1.3003725973740612,-1.3003725973740612,-1.3003725973740612,-1.3003725973740612,-1.2613716160443103,-1.1074447082946959,-1.633399916433203,No-violate,No-violate,Violate,No-violate,No-violate,0,0,1,0,0
571,"[5, -1, 1, 0, -1, -6, -12, 8, -9, 20]","[-1, 8, 5, -1, -12, 1, -6, 0, -9, 20]","[7, 1, 3, 2, 1, -4, -10, 10, -7, 22]","[10, -2, 2, 0, -2, -12, -24, 16, -18, 40]","[0.2, -1.0, 1.0, 'ZeroDivisionError', -1.0, -0.16666666666666666, -0.08333333333333333, 0.125, -0.1111111111111111, 0.05]","[5, -1, 1, 0, 2, -1, -6, -12, 8, -9, 20]","[5, -1, 0, -1, -6, -12, 8, -9, 20]",0.24045351067309717,0.24045351067309717,0.24045351067309717,0.24045351067309717,error,0.49560623491907085,-0.06402657945127022,No-violate,No-violate,error,No-violate,No-violate,0,0,error,0,0
572,"[16, -17]","[-17, 16]","[18, -15]","[32, -34]","[0.0625, -0.058823529411764705]","[16, 2, -17]",[-17],error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
573,"[6, -2]","[-2, 6]","[8, 0]","[12, -4]","[0.16666666666666666, -0.5]","[6, 2, -2]",[-2],error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
574,"[-13, -8, -10, -1, 22, -12, 1, 14, 21, -7, 17]","[-1, 22, -8, 1, -7, 17, -13, -10, 14, -12, 21]","[-11, -6, -8, 1, 24, -10, 3, 16, 23, -5, 19]","[-26, -16, -20, -2, 44, -24, 2, 28, 42, -14, 34]","[-0.07692307692307693, -0.125, -0.1, -1.0, 0.045454545454545456, -0.08333333333333333, 1.0, 0.07142857142857142, 0.047619047619047616, -0.14285714285714285, 0.058823529411764705]","[-13, -8, -10, -1, 22, -12, 1, 14, 21, -7, 17, 2]","[-13, -8, -10, -1, 22, -12, 1, 21, -7, 17]",-1.512111580245609,-1.51211158024561,-1.512111580245609,-1.512111580245609,2.192633208473949,-1.37498420784504,-1.292206476113265,No-violate,No-violate,Violate,No-violate,Violate,0,0,1,0,1
575,"[-4, -16, -20]","[-20, -16, -4]","[-2, -14, -18]","[-8, -32, -40]","[-0.25, -0.0625, -0.05]","[-4, -16, -20, 2]","[-4, -20]",error,error,error,error,error,-1.6960846560846565,error,error,error,error,error,error,error,error,error,error,error
576,[-22],[-22],[-20],[-44],[-0.045454545454545456],"[2, -22]",[],error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
577,[26],[26],[28],[52],[0.038461538461538464],"[2, 26]",[],error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
578,"[-13, 21]","[21, -13]","[-11, 23]","[-26, 42]","[-0.07692307692307693, 0.047619047619047616]","[-13, 21, 2]",[-13],error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
579,"[-15, -9, -3, 3, -2, -2, 11, 4, -14, -16]","[-16, -2, -3, 3, -2, -9, -15, 11, -14, 4]","[-13, -7, -1, 5, 0, 0, 13, 6, -12, -14]","[-30, -18, -6, 6, -4, -4, 22, 8, -28, -32]","[-0.06666666666666667, -0.1111111111111111, -0.3333333333333333, 0.3333333333333333, -0.5, -0.5, 0.09090909090909091, 0.25, -0.07142857142857142, -0.0625]","[-15, -9, -3, 3, -2, 2, -2, 11, 4, -14, -16]","[-15, -9, -3, 3, -2, -2, 11, -14, -16]",-1.0874478984427982,-1.087447898442798,-1.0874478984427982,-1.0874478984427982,-0.9825098023809011,-1.0722863474759037,-0.8723893816159416,No-violate,No-violate,Violate,No-violate,Violate,0,0,1,0,1
580,"[10, 5, 20, 9, 21, 16]","[20, 16, 9, 5, 21, 10]","[12, 7, 22, 11, 23, 18]","[20, 10, 40, 18, 42, 32]","[0.1, 0.2, 0.05, 0.1111111111111111, 0.047619047619047616, 0.0625]","[10, 5, 20, 9, 2, 21, 16]","[10, 5, 20, 21, 16]",-1.5279133748383746,-1.5279133748383746,-1.5279133748383746,-1.5279133748383746,-0.15727640054738767,-1.4279841804369968,-1.3862848639495453,No-violate,No-violate,Violate,No-violate,Violate,0,0,1,0,1
581,"[21, -19, 2, -20, 7, -18, 16, -12, 22, 23, -10]","[22, 21, -18, 7, -20, 23, -19, -12, -10, 2, 16]","[23, -17, 4, -18, 9, -16, 18, -10, 24, 25, -8]","[42, -38, 4, -40, 14, -36, 32, -24, 44, 46, -20]","[0.047619047619047616, -0.05263157894736842, 0.5, -0.05, 0.14285714285714285, -0.05555555555555555, 0.0625, -0.08333333333333333, 0.045454545454545456, 0.043478260869565216, -0.1]","[21, -19, 2, -20, 7, -18, 16, -12, 22, 23, 2, -10]","[21, -19, 2, -20, 7, -18, 16, -12, 22, 23]",-1.6453594617520981,-1.645359461752098,-1.6453594617520981,-1.6453594617520981,3.0082310191042687,-1.5239578439426522,-1.667440391938078,No-violate,No-violate,Violate,No-violate,No-violate,0,0,1,0,0
582,"[2, 19, 0, -18, -20]","[19, -20, 2, 0, -18]","[4, 21, 2, -16, -18]","[4, 38, 0, -36, -40]","[0.5, 0.05263157894736842, 'ZeroDivisionError', -0.05555555555555555, -0.05]","[2, 19, 2, 0, -18, -20]","[2, 19, 0, -20]",-1.2408929829957007,-1.2408929829957007,-1.2408929829957007,-1.2408929829957007,error,-1.0286337092862028,-1.0045444922623945,No-violate,No-violate,error,No-violate,Violate,0,0,error,0,1
583,"[15, 12, 19, -4, 9]","[19, -4, 15, 9, 12]","[17, 14, 21, -2, 11]","[30, 24, 38, -8, 18]","[0.06666666666666667, 0.08333333333333333, 0.05263157894736842, -0.25, 0.1111111111111111]","[15, 2, 12, 19, -4, 9]","[15, 19, -4, 9]",-0.4927790592718888,-0.4927790592718888,-0.4927790592718888,-0.4927790592718888,0.14707994835065552,-1.1070060761766058,-1.0874211825128988,No-violate,No-violate,Violate,Violate,No-violate,0,0,1,1,0
584,"[-10, 18, -10, 6, -11, -16, 4]","[-10, -10, -16, 4, 18, -11, 6]","[-8, 20, -8, 8, -9, -14, 6]","[-20, 36, -20, 12, -22, -32, 8]","[-0.1, 0.05555555555555555, -0.1, 0.16666666666666666, -0.09090909090909091, -0.0625, 0.25]","[-10, 18, -10, 6, 2, -11, -16, 4]","[18, -10, 6, -11, -16, 4]",-0.9892260166113713,-0.9892260166113709,-0.9892260166113709,-0.9892260166113713,-1.1634770028737915,-0.9146412111623947,-1.2441741712873278,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
