,td,ttd_mr_per,ttd_mr_add,ttd_mr_mul,ttd_mr_inv,ttd_mr_inc,ttd_mr_exc,td_output,ttd_output_mr_per,ttd_output_mr_add,ttd_output_mr_mul,ttd_output_mr_inv,ttd_output_mr_inc,ttd_output_mr_exc,vs_str_mr_add,vs_str_mr_mul,vs_str_mr_inv,vs_str_mr_inc,vs_str_mr_exc,vs_mr_add,vs_mr_mul,vs_mr_inv,vs_mr_inc,vs_mr_exc
267,"[9, -22, -10, 6, 2, -16, -5, -12, -23, -10, -23, 10]","[-23, 10, 2, -12, -23, -5, 9, -22, -16, -10, 6, -10]","[11, -20, -8, 8, 4, -14, -3, -10, -21, -8, -21, 12]","[18, -44, -20, 12, 4, -32, -10, -24, -46, -20, -46, 20]","[0.1111111111111111, -0.045454545454545456, -0.1, 0.16666666666666666, 0.5, -0.0625, -0.2, -0.08333333333333333, -0.043478260869565216, -0.1, -0.043478260869565216, 0.1]","[9, -22, -10, 6, 2, -16, -5, 2, -12, -23, -10, -23, 10]","[9, -22, -10, 6, 2, -5, -12, -23, -10, -23, 10]",150.15151515151513,150.15151515151516,150.15151515151513,600.6060606060605,0.03395483526246423,145.07692307692307,157.8909090909091,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,1,1
268,[],[],[],[],[],[2],[],error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
269,[],[],[],[],[],[2],[],error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
270,"[8, 19, 23, -20, -12]","[23, -20, -12, 8, 19]","[10, 21, 25, -18, -10]","[16, 38, 46, -40, -24]","[0.125, 0.05263157894736842, 0.043478260869565216, -0.05, -0.08333333333333333]","[8, 19, 23, 2, -20, -12]","[8, 19, -20, -12]",358.3,358.29999999999995,358.3,1433.2,0.007047235924271596,287.06666666666666,320.9166666666667,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,1,0
271,"[22, 25]","[25, 22]","[24, 27]","[44, 50]","[0.045454545454545456, 0.04]","[22, 2, 25]",[22],4.5,4.5,4.5,18.0,1.4876033057851242e-05,156.33333333333331,error,No-violate,No-violate,No-violate,No-violate,error,0,0,0,0,error
272,"[9, -6, -16, -4, 1, -9, -7, -9, 20, -5, 22]","[-5, -16, -7, 9, 1, -9, -9, -4, -6, 22, 20]","[11, -4, -14, -2, 3, -7, -5, -7, 22, -3, 24]","[18, -12, -32, -8, 2, -18, -14, -18, 40, -10, 44]","[0.1111111111111111, -0.16666666666666666, -0.0625, -0.25, 1.0, -0.1111111111111111, -0.14285714285714285, -0.1111111111111111, 0.05, -0.2, 0.045454545454545456]","[2, 9, -6, -16, -4, 1, -9, -7, -9, 20, -5, 22]","[9, -6, -16, -4, -9, -7, -9, 20, -5, 22]",150.85454545454544,150.85454545454544,150.85454545454544,603.4181818181818,0.11938001019097293,137.60606060606062,167.38888888888889,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,1,1
273,"[4, -2, 27, -8, 7, -6, -10, -15, 5, -9, 22, 30, 10, 1]","[1, 30, 27, -10, 22, -9, -8, 5, 10, -15, -2, -6, 4, 7]","[6, 0, 29, -6, 9, -4, -8, -13, 7, -7, 24, 32, 12, 3]","[8, -4, 54, -16, 14, -12, -20, -30, 10, -18, 44, 60, 20, 2]","[0.25, -0.5, 0.037037037037037035, -0.125, 0.14285714285714285, -0.16666666666666666, -0.1, -0.06666666666666667, 0.2, -0.1111111111111111, 0.045454545454545456, 0.03333333333333333, 0.1, 1.0]","[4, -2, 27, -8, 7, -6, 2, -10, -15, 5, -9, 22, 30, 10, 1]","[4, -2, 27, -8, 7, -10, -15, 5, -9, 22, 30, 10, 1]",199.23076923076923,199.23076923076923,199.23076923076923,796.9230769230769,0.10912433086626122,185.26666666666668,206.85897435897436,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,1,1
274,"[10, 18, 13, -10, -16, 6, -4, 18]","[-16, 18, -4, -10, 6, 10, 18, 13]","[12, 20, 15, -8, -14, 8, -2, 20]","[20, 36, 26, -20, -32, 12, -8, 36]","[0.1, 0.05555555555555555, 0.07692307692307693, -0.1, -0.0625, 0.16666666666666666, -0.25, 0.05555555555555555]","[10, 18, 13, 2, -10, -16, 6, -4, 18]","[18, 13, -10, -16, 6, -4, 18]",167.41071428571428,167.41071428571428,167.41071428571428,669.6428571428571,0.018007344718582702,147.1111111111111,189.28571428571433,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,1,1
275,"[5, 0, 10, 6]","[10, 6, 0, 5]","[7, 2, 12, 8]","[10, 0, 20, 12]","[0.2, 'ZeroDivisionError', 0.1, 0.16666666666666666]","[2, 5, 0, 10, 6]","[5, 0, 10]",16.916666666666668,16.916666666666668,16.916666666666668,67.66666666666667,error,14.799999999999999,25.0,No-violate,No-violate,error,Violate,Violate,0,0,error,1,1
276,[-19],[-19],[-17],[-38],[-0.05263157894736842],"[2, -19]",[],error,error,error,error,error,220.5,error,error,error,error,error,error,error,error,error,error,error
277,[-23],[-23],[-21],[-46],[-0.043478260869565216],"[2, -23]",[],error,error,error,error,error,312.5,error,error,error,error,error,error,error,error,error,error,error
278,"[-19, -17, 4, 11, 5, -3, 18, -13]","[4, -13, -17, -19, 11, 5, 18, -3]","[-17, -15, 6, 13, 7, -1, 20, -11]","[-38, -34, 8, 22, 10, -6, 36, -26]","[-0.05263157894736842, -0.058823529411764705, 0.25, 0.09090909090909091, 0.2, -0.3333333333333333, 0.05555555555555555, -0.07692307692307693]","[-19, -17, 4, 11, 5, 2, -3, 18, -13]","[-19, -17, 4, 5, -3, 18, -13]",184.21428571428572,184.21428571428572,184.21428571428572,736.8571428571429,0.03377299148385361,162.74999999999997,183.95238095238096,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,1,0
279,"[1, -3, 17, 4, 3, -18, 10, 3, -21, 10]","[4, 1, -21, 17, 3, 3, 10, -18, -3, 10]","[3, -1, 19, 6, 5, -16, 12, 5, -19, 12]","[2, -6, 34, 8, 6, -36, 20, 6, -42, 20]","[1.0, -0.3333333333333333, 0.058823529411764705, 0.25, 0.3333333333333333, -0.05555555555555555, 0.1, 0.3333333333333333, -0.047619047619047616, 0.1]","[1, -3, 17, 4, 3, -18, 10, 3, -21, 10, 2]","[1, 17, 4, 3, -18, 10, 3, -21, 10]",143.82222222222222,143.82222222222222,143.82222222222222,575.2888888888889,0.12469351160943676,129.6181818181818,160.0,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,1,1
280,[-18],[-18],[-16],[-36],[-0.05555555555555555],"[2, -18]",[],error,error,error,error,error,200.0,error,error,error,error,error,error,error,error,error,error,error
281,"[-21, -2, 17, -10, -10, 9, 16, 12, -11, 8, -19]","[17, 16, 8, -2, -10, -10, -21, -19, 12, 9, -11]","[-19, 0, 19, -8, -8, 11, 18, 14, -9, 10, -17]","[-42, -4, 34, -20, -20, 18, 32, 24, -22, 16, -38]","[-0.047619047619047616, -0.5, 0.058823529411764705, -0.1, -0.1, 0.1111111111111111, 0.0625, 0.08333333333333333, -0.09090909090909091, 0.125, -0.05263157894736842]","[-21, -2, 17, -10, -10, 9, 16, 12, -11, 8, 2, -19]","[-21, 17, -10, -10, 9, 16, 12, -11, 8, -19]",195.0,195.0,195.0,780.0,0.03071425440668542,178.02272727272728,216.54444444444445,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,1,1
282,"[-27, 16, -15, -14, -4, 9, -24, -20, -13, 4]","[16, -15, -27, -20, 4, -13, -4, -24, -14, 9]","[-25, 18, -13, -12, -2, 11, -22, -18, -11, 6]","[-54, 32, -30, -28, -8, 18, -48, -40, -26, 8]","[-0.037037037037037035, 0.0625, -0.06666666666666667, -0.07142857142857142, -0.25, 0.1111111111111111, -0.041666666666666664, -0.05, -0.07692307692307693, 0.25]","[-27, 16, -15, -14, -4, 9, 2, -24, -20, -13, 4]","[16, -15, -14, -4, 9, -24, -20, -13, 4]",209.95555555555555,209.95555555555555,209.95555555555555,839.8222222222222,0.01771440613013373,199.56363636363636,190.19444444444443,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,1,0
283,"[-2, 0, 20]","[-2, 20, 0]","[0, 2, 22]","[-4, 0, 40]","[-0.5, 'ZeroDivisionError', 0.05]","[-2, 2, 0, 20]","[-2, 20]",148.0,148.0,148.0,592.0,error,102.66666666666667,242.0,No-violate,No-violate,error,Violate,Violate,0,0,error,1,1
284,"[15, -3, 2, 15, -3, 17, 8, 1, -11, 7, -8, -14, 12]","[12, 7, -11, 15, -3, -3, 15, 2, -8, -14, 1, 8, 17]","[17, -1, 4, 17, -1, 19, 10, 3, -9, 9, -6, -12, 14]","[30, -6, 4, 30, -6, 34, 16, 2, -22, 14, -16, -28, 24]","[0.06666666666666667, -0.3333333333333333, 0.5, 0.06666666666666667, -0.3333333333333333, 0.058823529411764705, 0.125, 1.0, -0.09090909090909091, 0.14285714285714285, -0.125, -0.07142857142857142, 0.08333333333333333]","[2, 15, -3, 2, 15, -3, 17, 8, 1, -11, 7, -8, -14, 12]","[15, -3, 2, 15, -3, 17, 8, -11, 7, -8, -14, 12]",107.41025641025641,107.41025641025642,107.41025641025641,429.64102564102564,0.1221048551121041,99.20879120879121,116.81060606060605,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,1,1
285,[-21],[-21],[-19],[-42],[-0.047619047619047616],"[-21, 2]",[],error,error,error,error,error,264.5,error,error,error,error,error,error,error,error,error,error,error
286,"[17, -21, -1, -15, -20, -21, -12, -18, -13, -30, 0]","[-18, -13, 17, -21, -21, -12, -30, 0, -20, -15, -1]","[19, -19, 1, -13, -18, -19, -10, -16, -11, -28, 2]","[34, -42, -2, -30, -40, -42, -24, -36, -26, -60, 0]","[0.058823529411764705, -0.047619047619047616, -1.0, -0.06666666666666667, -0.05, -0.047619047619047616, -0.08333333333333333, -0.05555555555555555, -0.07692307692307693, -0.03333333333333333, 'ZeroDivisionError']","[17, -21, -1, -15, -20, -21, -12, -18, -13, 2, -30, 0]","[17, -21, -1, -15, -20, -21, -18, -13, -30, 0]",170.16363636363636,170.16363636363639,170.16363636363636,680.6545454545454,error,171.45454545454547,189.0666666666667,No-violate,No-violate,error,No-violate,Violate,0,0,error,0,1
287,[],[],[],[],[],[2],[],error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
288,"[-26, -13, -8, 5, 0]","[-13, 0, 5, -26, -8]","[-24, -11, -6, 7, 2]","[-52, -26, -16, 10, 0]","[-0.038461538461538464, -0.07692307692307693, -0.125, 0.2, 'ZeroDivisionError']","[-26, -13, 2, -8, 5, 0]","[-26, -13, -8, 0]",145.3,145.29999999999998,145.3,581.2,error,134.26666666666668,118.91666666666667,No-violate,No-violate,error,Violate,No-violate,0,0,error,1,0
289,[],[],[],[],[],[2],[],error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
290,"[-4, -13, -15, -12, 7, -7, -12, 20]","[7, -15, 20, -7, -12, -13, -4, -12]","[-2, -11, -13, -10, 9, -5, -10, 22]","[-8, -26, -30, -24, 14, -14, -24, 40]","[-0.25, -0.07692307692307693, -0.06666666666666667, -0.08333333333333333, 0.14285714285714285, -0.14285714285714285, -0.08333333333333333, 0.05]","[-4, -13, -15, -12, 7, 2, -7, -12, 20]","[-4, -13, -15, -12, -7, -12, 20]",147.71428571428572,147.71428571428572,147.71428571428572,590.8571428571429,0.013931659871612777,133.94444444444446,147.14285714285714,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,1,0
291,"[-11, -6, -24]","[-24, -11, -6]","[-9, -4, -22]","[-22, -12, -48]","[-0.09090909090909091, -0.16666666666666666, -0.041666666666666664]","[-11, -6, -24, 2]","[-11, -6]",86.33333333333334,86.33333333333334,86.33333333333334,345.33333333333337,0.003964837771655953,118.91666666666667,12.5,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
292,"[-15, -7, 8, -23, 0, -1, -33, -27]","[-23, -27, -7, -1, 8, -15, 0, -33]","[-13, -5, 10, -21, 2, 1, -31, -25]","[-30, -14, 16, -46, 0, -2, -66, -54]","[-0.06666666666666667, -0.14285714285714285, 0.125, -0.043478260869565216, 'ZeroDivisionError', -1.0, -0.030303030303030304, -0.037037037037037035]","[-15, -7, 8, -23, 0, 2, -1, -33, -27]","[-15, -7, 8, -23, 0, -1, -27]",212.21428571428572,212.21428571428572,212.21428571428572,848.8571428571429,error,208.25,165.57142857142858,No-violate,No-violate,error,Violate,No-violate,0,0,error,1,0
293,"[14, -10, -7, -3, 15, 5]","[-3, -10, 15, 5, 14, -7]","[16, -8, -5, -1, 17, 7]","[28, -20, -14, -6, 30, 10]","[0.07142857142857142, -0.1, -0.14285714285714285, -0.3333333333333333, 0.06666666666666667, 0.2]","[2, 14, -10, -7, -3, 15, 5]","[14, -10, -7, -3, 5]",114.26666666666665,114.26666666666665,114.26666666666668,457.0666666666666,0.036323507180650035,95.23809523809524,94.7,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,1,0
294,"[15, 18, -7]","[15, -7, 18]","[17, 20, -5]","[30, 36, -14]","[0.06666666666666667, 0.05555555555555555, -0.14285714285714285]","[2, 15, 18, -7]","[18, -7]",186.33333333333334,186.33333333333334,186.33333333333334,745.3333333333334,0.013898547073150247,135.33333333333334,312.5,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,1,1
295,"[17, -5, -7, 2, -2]","[-5, 17, -7, 2, -2]","[19, -3, -5, 4, 0]","[34, -10, -14, 4, -4]","[0.058823529411764705, -0.2, -0.14285714285714285, 0.5, -0.5]","[17, -5, -7, 2, 2, -2]","[17, -5, 2, -2]",91.5,91.5,91.5,366.0,0.1369333380410988,73.36666666666666,95.33333333333333,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,1,1
296,"[-17, 7, 1, -2, -14, 26, 7, 25, 20, 10, -12, 30]","[30, 7, 7, -12, -2, 10, 25, 26, 20, -14, 1, -17]","[-15, 9, 3, 0, -12, 28, 9, 27, 22, 12, -10, 32]","[-34, 14, 2, -4, -28, 52, 14, 50, 40, 20, -24, 60]","[-0.058823529411764705, 0.14285714285714285, 1.0, -0.5, -0.07142857142857142, 0.038461538461538464, 0.14285714285714285, 0.04, 0.05, 0.1, -0.08333333333333333, 0.03333333333333333]","[-17, 7, 1, -2, -14, 26, 7, 25, 20, 10, 2, -12, 30]","[-17, 1, -2, -14, 26, 7, 25, 20, 10, -12, 30]",262.3863636363636,262.3863636363636,262.3863636363636,1049.5454545454545,0.11500554749339119,242.25641025641025,288.6181818181818,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,1,1
297,"[13, -27, 2, -11, 0, 16, 13, 24, 11]","[11, 2, -27, -11, 13, 24, 0, 13, 16]","[15, -25, 4, -9, 2, 18, 15, 26, 13]","[26, -54, 4, -22, 0, 32, 26, 48, 22]","[0.07692307692307693, -0.037037037037037035, 0.5, -0.09090909090909091, 'ZeroDivisionError', 0.0625, 0.07692307692307693, 0.041666666666666664, 0.09090909090909091]","[2, 13, -27, 2, -11, 0, 16, 13, 24, 11]","[13, -27, 2, -11, 16, 13, 24, 11]",244.7777777777778,244.77777777777777,244.7777777777778,979.1111111111112,error,218.23333333333338,276.4107142857143,No-violate,No-violate,error,Violate,Violate,0,0,error,1,1
298,"[2, 9, 10, 2, -14, -7, -20, -2]","[-20, 9, 10, -7, 2, 2, -2, -14]","[4, 11, 12, 4, -12, -5, -18, 0]","[4, 18, 20, 4, -28, -14, -40, -4]","[0.5, 0.1111111111111111, 0.1, 0.5, -0.07142857142857142, -0.14285714285714285, -0.05, -0.5]","[2, 9, 10, 2, 2, -14, -7, -20, -2]","[2, 9, 2, -14, -7, -20, -2]",112.57142857142857,112.57142857142857,112.57142857142857,450.2857142857143,0.11077132374113667,100.75,101.57142857142856,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,1,0
299,"[18, -24, 6, 10, 2, -11]","[2, 6, -11, -24, 18, 10]","[20, -22, 8, 12, 4, -9]","[36, -48, 12, 20, 4, -22]","[0.05555555555555555, -0.041666666666666664, 0.16666666666666666, 0.1, 0.5, -0.09090909090909091]","[18, -24, 6, 10, 2, 2, -11]","[18, -24, 6, 2, -11]",232.16666666666666,232.1666666666666,232.16666666666666,928.6666666666666,0.044319212750399614,193.95238095238093,261.20000000000005,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,1,1
300,"[0, 7, 9, -4, -5, -10, 6, 14, 16, 17, -7]","[-4, 6, 9, 14, 7, 16, 0, -10, -7, 17, -5]","[2, 9, 11, -2, -3, -8, 8, 16, 18, 19, -5]","[0, 14, 18, -8, -10, -20, 12, 28, 32, 34, -14]","['ZeroDivisionError', 0.14285714285714285, 0.1111111111111111, -0.25, -0.2, -0.1, 0.16666666666666666, 0.07142857142857142, 0.0625, 0.058823529411764705, -0.14285714285714285]","[0, 7, 9, -4, -5, -10, 6, 14, 16, 2, 17, -7]","[0, 7, 9, -4, -5, -10, 6, 16, 17, -7]",92.89090909090909,92.8909090909091,92.89090909090909,371.56363636363636,error,84.75,90.76666666666668,No-violate,No-violate,error,Violate,No-violate,0,0,error,1,0
301,"[8, -18, -7, -9, -4, 3, -22, 13, -12, -16]","[-7, 3, -18, -16, -9, -12, -4, -22, 8, 13]","[10, -16, -5, -7, -2, 5, -20, 15, -10, -14]","[16, -36, -14, -18, -8, 6, -44, 26, -24, -32]","[0.125, -0.05555555555555555, -0.14285714285714285, -0.1111111111111111, -0.25, 0.3333333333333333, -0.045454545454545456, 0.07692307692307693, -0.08333333333333333, -0.0625]","[8, -18, -7, -9, -4, 2, 3, -22, 13, -12, -16]","[8, -18, -7, -9, 3, -22, 13, -12, -16]",131.8222222222222,131.82222222222222,131.8222222222222,527.2888888888888,0.026584881695815323,125.05454545454545,147.49999999999997,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,1,1
302,"[4, -4, -16, -18, 8, -25, 9, 4, -10, 15]","[4, -10, -4, 8, 9, -16, -25, -18, 4, 15]","[6, -2, -14, -16, 10, -23, 11, 6, -8, 17]","[8, -8, -32, -36, 16, -50, 18, 8, -20, 30]","[0.25, -0.25, -0.0625, -0.05555555555555555, 0.125, -0.04, 0.1111111111111111, 0.25, -0.1, 0.06666666666666667]","[4, -4, -16, -18, 8, -25, 9, 4, -10, 2, 15]","[4, -4, -16, -18, -25, 9, 4, -10, 15]",179.34444444444446,179.34444444444446,179.34444444444446,717.3777777777779,0.025535741598079562,163.96363636363634,184.0277777777778,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,1,1
303,"[6, -20]","[-20, 6]","[8, -18]","[12, -40]","[0.16666666666666666, -0.05]","[6, 2, -20]",[-20],338.0,338.0,338.0,1352.0,0.023472222222222224,196.0,error,No-violate,No-violate,No-violate,Violate,error,0,0,0,1,error
304,"[13, 2]","[2, 13]","[15, 4]","[26, 4]","[0.07692307692307693, 0.5]","[2, 13, 2]",[2],60.5,60.5,60.5,242.0,0.08949704142011834,40.33333333333333,error,No-violate,No-violate,No-violate,Violate,error,0,0,0,1,error
305,"[-29, 11, 4]","[11, -29, 4]","[-27, 13, 6]","[-58, 22, 8]","[-0.034482758620689655, 0.09090909090909091, 0.25]","[-29, 11, 4, 2]","[11, 4]",456.3333333333333,456.3333333333333,456.3333333333333,1825.3333333333333,0.020327245539384767,315.3333333333333,24.5,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,1,0
306,[],[],[],[],[],[2],[],error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
307,[],[],[],[],[],[2],[],error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
308,"[-8, -18, 15, -12]","[-12, -8, -18, 15]","[-6, -16, 17, -10]","[-16, -36, 30, -24]","[-0.125, -0.05555555555555555, 0.06666666666666667, -0.08333333333333333]","[-8, -18, 15, 2, -12]","[-8, -18, -12]",208.25,208.25,208.25,833.0,0.006792052469135804,168.20000000000002,25.333333333333332,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,1,0
309,"[3, -23, -13, -6]","[3, -13, -23, -6]","[5, -21, -11, -4]","[6, -46, -26, -12]","[0.3333333333333333, -0.043478260869565216, -0.07692307692307693, -0.16666666666666666]","[3, 2, -23, -13, -6]","[-23, -13, -6]",120.91666666666667,120.91666666666667,120.91666666666667,483.6666666666667,0.04872042921882968,118.3,73.0,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,1,0
310,"[-22, -16, 18, -1, 14, 20, -18, 23, -12, 3, -24, 19, -8, -25]","[23, -8, 18, 14, -12, 20, -16, 19, -1, 3, -18, -25, -22, -24]","[-20, -14, 20, 1, 16, 22, -16, 25, -10, 5, -22, 21, -6, -23]","[-44, -32, 36, -2, 28, 40, -36, 46, -24, 6, -48, 38, -16, -50]","[-0.045454545454545456, -0.0625, 0.05555555555555555, -1.0, 0.07142857142857142, 0.05, -0.05555555555555555, 0.043478260869565216, -0.08333333333333333, 0.3333333333333333, -0.041666666666666664, 0.05263157894736842, -0.125, -0.04]","[-22, -16, 18, -1, 14, 20, -18, 23, -12, 3, 2, -24, 19, -8, -25]","[-22, -16, 18, -1, 14, 20, -18, -12, 3, -24, 19, -8, -25]",325.6098901098901,325.6098901098901,325.6098901098901,1302.4395604395604,0.08539775658205434,303.4571428571429,296.3333333333333,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,1,0
311,"[8, -15, -19, -7, 14, 19]","[-7, -15, -19, 19, 8, 14]","[10, -13, -17, -5, 16, 21]","[16, -30, -38, -14, 28, 38]","[0.125, -0.06666666666666667, -0.05263157894736842, -0.14285714285714285, 0.07142857142857142, 0.05263157894736842]","[2, 8, -15, -19, -7, 14, 19]","[8, -15, -19, 14, 19]",251.2,251.2,251.2,1004.8,0.010218246770853617,209.90476190476193,299.3,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,1,1
312,"[-6, 10, 13, 23, -4, -9, -9, 19]","[-9, 10, 13, -4, -9, 19, 23, -6]","[-4, 12, 15, 25, -2, -7, -7, 21]","[-12, 20, 26, 46, -8, -18, -18, 38]","[-0.16666666666666666, 0.1, 0.07692307692307693, 0.043478260869565216, -0.25, -0.1111111111111111, -0.1111111111111111, 0.05263157894736842]","[-6, 10, 13, 23, -4, -9, -9, 2, 19]","[-6, 10, 13, 23, -4, -9, 19]",171.69642857142858,171.69642857142858,171.69642857142858,686.7857142857143,0.016973630541698956,151.0,164.95238095238096,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,1,0
313,[16],[16],[18],[32],[0.0625],"[2, 16]",[],error,error,error,error,error,98.0,error,error,error,error,error,error,error,error,error,error,error
314,[12],[12],[14],[24],[0.08333333333333333],"[12, 2]",[],error,error,error,error,error,50.0,error,error,error,error,error,error,error,error,error,error,error
315,"[-15, 4, -9, 5, 21, -17, -13, -21, 8]","[5, 8, -21, -9, 4, -15, -17, 21, -13]","[-13, 6, -7, 7, 23, -15, -11, -19, 10]","[-30, 8, -18, 10, 42, -34, -26, -42, 16]","[-0.06666666666666667, 0.25, -0.1111111111111111, 0.2, 0.047619047619047616, -0.058823529411764705, -0.07692307692307693, -0.047619047619047616, 0.125]","[-15, 4, 2, -9, 5, 21, -17, -13, -21, 8]","[4, -9, 5, 21, -17, -13, -21, 8]",199.86111111111114,199.8611111111111,199.86111111111114,799.4444444444446,0.017653878421110714,181.38888888888889,209.35714285714286,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,1,1
316,"[-9, 20, 16, 11]","[16, 11, -9, 20]","[-7, 22, 18, 13]","[-18, 40, 32, 22]","[-0.1111111111111111, 0.05, 0.0625, 0.09090909090909091]","[-9, 2, 20, 16, 11]","[20, 16, 11]",165.66666666666666,165.66666666666666,165.66666666666666,662.6666666666666,0.008295554184521988,135.5,20.333333333333332,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,1,0
317,[-5],[-5],[-3],[-10],[-0.2],"[2, -5]",[],error,error,error,error,error,24.5,error,error,error,error,error,error,error,error,error,error,error
318,"[5, 29, -5, -19, 6, -18, 18, -9, 7, 2, 28]","[18, -5, 2, 5, 29, -19, -9, 28, -18, 6, 7]","[7, 31, -3, -17, 8, -16, 20, -7, 9, 4, 30]","[10, 58, -10, -38, 12, -36, 36, -18, 14, 4, 56]","[0.2, 0.034482758620689655, -0.2, -0.05263157894736842, 0.16666666666666666, -0.05555555555555555, 0.05555555555555555, -0.1111111111111111, 0.14285714285714285, 0.5, 0.03571428571428571]","[5, 29, -5, -19, 6, -18, 2, 18, -9, 7, 2, 28]","[5, 29, -5, -19, -18, 18, -9, 7, 2, 28]",267.8,267.8,267.8,1071.2,0.03553368652340101,243.7878787878788,297.06666666666666,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,1,1
319,[],[],[],[],[],[2],[],error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
320,"[15, 21, 12, -16, 10, -21]","[15, -21, 12, 10, -16, 21]","[17, 23, 14, -14, 12, -19]","[30, 42, 24, -32, 20, -42]","[0.06666666666666667, 0.047619047619047616, 0.08333333333333333, -0.0625, 0.1, -0.047619047619047616]","[15, 2, 21, 12, -16, 10, -21]","[15, 21, -16, 10, -21]",306.7,306.7,306.7,1226.8,0.004794182256235828,255.90476190476193,361.70000000000005,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,1,1
321,[],[],[],[],[],[2],[],error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
322,"[-15, -15, -16, -6, -1, -2, 2, -7, -27, -16]","[-15, -7, -27, -1, -16, -16, 2, -15, -2, -6]","[-13, -13, -14, -4, 1, 0, 4, -5, -25, -14]","[-30, -30, -32, -12, -2, -4, 4, -14, -54, -32]","[-0.06666666666666667, -0.06666666666666667, -0.0625, -0.16666666666666666, -1.0, -0.5, 0.5, -0.14285714285714285, -0.037037037037037035, -0.0625]","[-15, -15, -16, 2, -6, -1, -2, 2, -7, -27, -16]","[-15, -16, -6, -1, -2, 2, -7, -27, -16]",80.45555555555556,80.45555555555558,80.45555555555556,321.82222222222225,0.14541005990873712,86.16363636363637,87.44444444444444,No-violate,No-violate,No-violate,No-violate,Violate,0,0,0,0,1
323,"[7, -15, 9, 2, -14, 8, 1, -5, 17, -4, 6]","[-4, -15, 8, -5, 1, 6, 9, 17, -14, 7, 2]","[9, -13, 11, 4, -12, 10, 3, -3, 19, -2, 8]","[14, -30, 18, 4, -28, 16, 2, -10, 34, -8, 12]","[0.14285714285714285, -0.06666666666666667, 0.1111111111111111, 0.5, -0.07142857142857142, 0.125, 1.0, -0.2, 0.058823529411764705, -0.25, 0.16666666666666666]","[7, -15, 9, 2, 2, -14, 8, 1, -5, 17, -4, 6]","[7, -15, 9, 2, -14, 8, 1, -5, 17, 6]",97.29090909090908,97.29090909090908,97.29090909090908,389.16363636363633,0.12326308228777745,88.51515151515153,104.93333333333335,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,1,1
324,"[14, -1, 17, -9, -17, -10, 9, -4, 13, 8, -3, 11, 14, -15]","[17, -4, -10, -9, 9, 8, -15, -1, 14, -17, 11, 13, -3, 14]","[16, 1, 19, -7, -15, -8, 11, -2, 15, 10, -1, 13, 16, -13]","[28, -2, 34, -18, -34, -20, 18, -8, 26, 16, -6, 22, 28, -30]","[0.07142857142857142, -1.0, 0.058823529411764705, -0.1111111111111111, -0.058823529411764705, -0.1, 0.1111111111111111, -0.25, 0.07692307692307693, 0.125, -0.3333333333333333, 0.09090909090909091, 0.07142857142857142, -0.06666666666666667]","[14, -1, 17, -9, -17, -10, 9, -4, 2, 13, 8, -3, 11, 14, -15]","[14, -1, 17, -9, -17, -10, -4, 13, 8, -3, 11, 14, -15]",137.3021978021978,137.3021978021978,137.3021978021978,549.2087912087912,0.08740703227537515,127.4952380952381,144.25641025641025,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,1,1
