,td,ttd_mr_per,ttd_mr_add,ttd_mr_mul,ttd_mr_inv,ttd_mr_inc,ttd_mr_exc,td_output,ttd_output_mr_per,ttd_output_mr_add,ttd_output_mr_mul,ttd_output_mr_inv,ttd_output_mr_inc,ttd_output_mr_exc,vs_str_mr_add,vs_str_mr_mul,vs_str_mr_inv,vs_str_mr_inc,vs_str_mr_exc,vs_mr_add,vs_mr_mul,vs_mr_inv,vs_mr_inc,vs_mr_exc
335,"[-18, 18, 4, -5, 24, -13, -5]","[24, -5, 4, 18, -5, -18, -13]","[-16, 20, 6, -3, 26, -11, -3]","[-36, 36, 8, -10, 48, -26, -10]","[-0.05555555555555555, 0.05555555555555555, 0.25, -0.2, 0.041666666666666664, -0.07692307692307693, -0.2]","[-18, 18, 4, -5, 2, 24, -13, -5]","[-18, 18, -5, 24, -13, -5]",0.7142857142857143,0.7142857142857143,2.7142857142857144,1.4285714285714286,-0.026465201465201472,0.875,0.16666666666666666,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
336,"[24, 13, -6, 18, 1, -7, -9, -3]","[-7, 13, 1, 18, -9, -3, -6, 24]","[26, 15, -4, 20, 3, -5, -7, -1]","[48, 26, -12, 36, 2, -14, -18, -6]","[0.041666666666666664, 0.07692307692307693, -0.16666666666666666, 0.05555555555555555, 1.0, -0.14285714285714285, -0.1111111111111111, -0.3333333333333333]","[24, 13, 2, -6, 18, 1, -7, -9, -3]","[24, 13, -6, 18, 1, -9, -3]",3.875,3.875,5.875,7.75,0.05252213064713065,3.6666666666666665,5.428571428571429,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,1,1
337,"[27, -6, 23]","[-6, 23, 27]","[29, -4, 25]","[54, -12, 46]","[0.037037037037037035, -0.16666666666666666, 0.043478260869565216]","[27, -6, 2, 23]","[-6, 23]",14.666666666666666,14.666666666666666,16.666666666666668,29.333333333333332,-0.02871712292002147,11.5,8.5,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,1,0
338,"[6, 18, -5, -20, 0, 21]","[6, 21, 0, 18, -5, -20]","[8, 20, -3, -18, 2, 23]","[12, 36, -10, -40, 0, 42]","[0.16666666666666666, 0.05555555555555555, -0.2, -0.05, 'ZeroDivisionError', 0.047619047619047616]","[6, 18, -5, 2, -20, 0, 21]","[18, -5, -20, 0, 21]",3.3333333333333335,3.3333333333333335,5.333333333333333,6.666666666666667,error,3.142857142857143,2.8,No-violate,No-violate,error,Violate,No-violate,0,0,error,1,0
339,"[12, -2, 10]","[10, 12, -2]","[14, 0, 12]","[24, -4, 20]","[0.08333333333333333, -0.5, 0.1]","[12, 2, -2, 10]","[-2, 10]",6.666666666666667,6.666666666666667,8.666666666666666,13.333333333333334,-0.10555555555555556,5.5,4.0,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,1,0
340,"[20, 3, -11, -20, 13, 7, 1, -11, -29, -4, 6]","[13, 3, -29, -11, 6, 7, -11, 20, 1, -4, -20]","[22, 5, -9, -18, 15, 9, 3, -9, -27, -2, 8]","[40, 6, -22, -40, 26, 14, 2, -22, -58, -8, 12]","[0.05, 0.3333333333333333, -0.09090909090909091, -0.05, 0.07692307692307693, 0.14285714285714285, 1.0, -0.09090909090909091, -0.034482758620689655, -0.25, 0.16666666666666666]","[20, 3, -11, -20, 13, 7, 1, -11, -29, -4, 2, 6]","[3, -11, -20, 13, 7, 1, -11, -29, -4, 6]",-2.272727272727273,-2.272727272727273,-0.2727272727272727,-4.545454545454546,0.11395266175830439,-1.9166666666666667,-4.5,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
341,"[-12, -16, 9, -18, -4, 11, 17, -23, -7]","[-12, -16, -7, -4, -18, 17, -23, 9, 11]","[-10, -14, 11, -16, -2, 13, 19, -21, -5]","[-24, -32, 18, -36, -8, 22, 34, -46, -14]","[-0.08333333333333333, -0.0625, 0.1111111111111111, -0.05555555555555555, -0.25, 0.09090909090909091, 0.058823529411764705, -0.043478260869565216, -0.14285714285714285]","[-12, -16, 9, 2, -18, -4, 11, 17, -23, -7]","[-12, -16, 9, -18, 11, 17, -23, -7]",-4.777777777777778,-4.777777777777778,-2.7777777777777777,-9.555555555555555,-0.04187561790929225,-4.1,-4.875,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
342,"[-26, 3, 9, 9, 10, -26, -26, -11, 7, 13, -27, -12]","[9, -11, -26, -26, 9, -26, 3, 10, 13, -27, 7, -12]","[-24, 5, 11, 11, 12, -24, -24, -9, 9, 15, -25, -10]","[-52, 6, 18, 18, 20, -52, -52, -22, 14, 26, -54, -24]","[-0.038461538461538464, 0.3333333333333333, 0.1111111111111111, 0.1111111111111111, 0.1, -0.038461538461538464, -0.038461538461538464, -0.09090909090909091, 0.14285714285714285, 0.07692307692307693, -0.037037037037037035, -0.08333333333333333]","[-26, 3, 9, 9, 10, -26, -26, -11, 7, 2, 13, -27, -12]","[-26, 3, 9, 10, -26, -26, -11, 7, 13, -27, -12]",-6.416666666666667,-6.416666666666667,-4.416666666666667,-12.833333333333334,0.04572264155597488,-5.769230769230769,-7.818181818181818,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
343,"[17, 28, -6, 6, 25, -5, 17, 18, 17, 10, 16]","[6, 17, 17, -5, 25, 18, 10, 17, -6, 28, 16]","[19, 30, -4, 8, 27, -3, 19, 20, 19, 12, 18]","[34, 56, -12, 12, 50, -10, 34, 36, 34, 20, 32]","[0.058823529411764705, 0.03571428571428571, -0.16666666666666666, 0.16666666666666666, 0.04, -0.2, 0.058823529411764705, 0.05555555555555555, 0.058823529411764705, 0.1, 0.0625]","[17, 28, -6, 6, 25, -5, 17, 18, 17, 10, 2, 16]","[17, 28, -6, 6, 25, 17, 18, 17, 10, 16]",13.0,13.0,15.0,26.0,0.024567311773194125,12.083333333333334,14.8,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,1,1
344,[],[],[],[],[],[2],[],,,,,,2.0,,error,error,error,error,error,error,error,error,error,error
345,[-32],[-32],[-30],[-64],[-0.03125],"[-32, 2]",[],-32.0,-32.0,-30.0,-64.0,-0.03125,-15.0,,No-violate,Violate,Violate,No-violate,error,0,1,1,0,error
346,[6],[6],[8],[12],[0.16666666666666666],"[6, 2]",[],6.0,6.0,8.0,12.0,0.16666666666666666,4.0,,No-violate,No-violate,No-violate,Violate,error,0,0,0,1,error
347,"[2, 2, 14, 9, 2, 15, 7, 8, 11, 13, -17]","[2, 11, 9, 2, 14, 15, 8, 2, -17, 13, 7]","[4, 4, 16, 11, 4, 17, 9, 10, 13, 15, -15]","[4, 4, 28, 18, 4, 30, 14, 16, 22, 26, -34]","[0.5, 0.5, 0.07142857142857142, 0.1111111111111111, 0.5, 0.06666666666666667, 0.14285714285714285, 0.125, 0.09090909090909091, 0.07692307692307693, -0.058823529411764705]","[2, 2, 14, 9, 2, 15, 7, 8, 2, 11, 13, -17]","[2, 2, 14, 9, 2, 15, 8, 11, 13, -17]",6.0,6.0,8.0,12.0,0.19327928458944504,5.666666666666667,5.9,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,1,0
348,"[1, 15]","[15, 1]","[3, 17]","[2, 30]","[1.0, 0.06666666666666667]","[1, 15, 2]",[1],8.0,8.0,10.0,16.0,0.5333333333333333,6.0,1.0,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,1,0
349,[],[],[],[],[],[2],[],,,,,,2.0,,error,error,error,error,error,error,error,error,error,error
350,"[-22, -14, -20, -2, 7, -3, -20, 17, -20, 11, -6]","[-20, -20, -6, -3, 7, 17, -22, 11, -20, -14, -2]","[-20, -12, -18, 0, 9, -1, -18, 19, -18, 13, -4]","[-44, -28, -40, -4, 14, -6, -40, 34, -40, 22, -12]","[-0.045454545454545456, -0.07142857142857142, -0.05, -0.5, 0.14285714285714285, -0.3333333333333333, -0.05, 0.058823529411764705, -0.05, 0.09090909090909091, -0.16666666666666666]","[-22, -14, -20, -2, 7, -3, -20, 17, -20, 11, -6, 2]","[-22, -14, -20, -2, 7, -3, -20, -20, 11, -6]",-6.545454545454546,-6.545454545454546,-4.545454545454546,-13.090909090909092,-0.08857212306410167,-5.833333333333333,-8.9,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
351,"[6, 27, 12, -25, -9, 16, -20, 7, 26]","[7, 6, 26, -9, -20, 27, -25, 12, 16]","[8, 29, 14, -23, -7, 18, -18, 9, 28]","[12, 54, 24, -50, -18, 32, -40, 14, 52]","[0.16666666666666666, 0.037037037037037035, 0.08333333333333333, -0.04, -0.1111111111111111, 0.0625, -0.05, 0.14285714285714285, 0.038461538461538464]","[6, 27, 12, -25, -9, 16, -20, 7, 2, 26]","[6, 12, -25, -9, 16, -20, 7, 26]",4.444444444444445,4.444444444444445,6.444444444444445,8.88888888888889,0.03663828969384524,4.2,1.625,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,1,0
352,"[-19, 4, -16, 23, 6, 16, -11]","[16, -16, 23, 6, -19, 4, -11]","[-17, 6, -14, 25, 8, 18, -9]","[-38, 8, -32, 46, 12, 32, -22]","[-0.05263157894736842, 0.25, -0.0625, 0.043478260869565216, 0.16666666666666666, 0.0625, -0.09090909090909091]","[-19, 4, -16, 2, 23, 6, 16, -11]","[-19, -16, 23, 6, 16, -11]",0.42857142857142855,0.42857142857142855,2.4285714285714284,0.8571428571428571,0.045229179668538934,0.625,-0.16666666666666666,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
353,"[11, -2, 13, 0, 28, 27, 23, 27, -4, 23, 9, 16, -20]","[27, 9, 28, -4, 23, 11, 23, -20, 0, 16, 27, -2, 13]","[13, 0, 15, 2, 30, 29, 25, 29, -2, 25, 11, 18, -18]","[22, -4, 26, 0, 56, 54, 46, 54, -8, 46, 18, 32, -40]","[0.09090909090909091, -0.5, 0.07692307692307693, 'ZeroDivisionError', 0.03571428571428571, 0.037037037037037035, 0.043478260869565216, 0.037037037037037035, -0.25, 0.043478260869565216, 0.1111111111111111, 0.0625, -0.05]","[11, -2, 13, 0, 28, 27, 23, 27, 2, -4, 23, 9, 16, -20]","[11, -2, 13, 0, 28, 27, 23, 27, 23, 9, 16, -20]",11.615384615384615,11.615384615384615,13.615384615384615,23.23076923076923,error,10.928571428571429,12.916666666666666,No-violate,No-violate,error,Violate,Violate,0,0,error,1,1
354,[],[],[],[],[],[2],[],,,,,,2.0,,error,error,error,error,error,error,error,error,error,error
355,"[-11, 2, 21, -8]","[-8, 21, 2, -11]","[-9, 4, 23, -6]","[-22, 4, 42, -16]","[-0.09090909090909091, 0.5, 0.047619047619047616, -0.125]","[2, -11, 2, 21, -8]","[-11, 21, -8]",1.0,1.0,3.0,2.0,0.08292748917748917,1.2,0.6666666666666666,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
356,"[-8, 4, 11]","[4, 11, -8]","[-6, 6, 13]","[-16, 8, 22]","[-0.125, 0.25, 0.09090909090909091]","[-8, 2, 4, 11]","[-8, 4]",2.3333333333333335,2.3333333333333335,4.333333333333333,4.666666666666667,0.07196969696969698,2.25,-2.0,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,1,0
357,"[-34, -7, -31]","[-31, -34, -7]","[-32, -5, -29]","[-68, -14, -62]","[-0.029411764705882353, -0.14285714285714285, -0.03225806451612903]","[-34, 2, -7, -31]","[-7, -31]",-24.0,-24.0,-22.0,-48.0,-0.06817565735971808,-17.5,-19.0,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
358,"[-7, 1]","[1, -7]","[-5, 3]","[-14, 2]","[-0.14285714285714285, 1.0]","[-7, 1, 2]",[1],-3.0,-3.0,-1.0,-6.0,0.4285714285714286,-1.3333333333333333,1.0,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
359,"[-3, -5, 6, -4, -13, 4, 15, 12, -11, 14, -15, -4, 4, 3]","[15, -4, 4, 3, -15, 4, -5, 14, -4, -13, -3, 6, 12, -11]","[-1, -3, 8, -2, -11, 6, 17, 14, -9, 16, -13, -2, 6, 5]","[-6, -10, 12, -8, -26, 8, 30, 24, -22, 28, -30, -8, 8, 6]","[-0.3333333333333333, -0.2, 0.16666666666666666, -0.25, -0.07692307692307693, 0.25, 0.06666666666666667, 0.08333333333333333, -0.09090909090909091, 0.07142857142857142, -0.06666666666666667, -0.25, 0.25, 0.3333333333333333]","[-3, -5, 6, -4, -13, 4, 15, 12, -11, 14, 2, -15, -4, 4, 3]","[-3, -5, 6, -4, -13, 4, 15, 12, -11, -15, -4, 4, 3]",0.21428571428571427,0.21428571428571427,2.2142857142857144,0.42857142857142855,-0.0033145426002568873,0.3333333333333333,-0.8461538461538461,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
360,"[-13, 16, 4, -19, -5, -15, -24, 19, -14, 7, 7]","[-5, 19, -24, -14, 16, 4, 7, -13, -15, -19, 7]","[-11, 18, 6, -17, -3, -13, -22, 21, -12, 9, 9]","[-26, 32, 8, -38, -10, -30, -48, 38, -28, 14, 14]","[-0.07692307692307693, 0.0625, 0.25, -0.05263157894736842, -0.2, -0.06666666666666667, -0.041666666666666664, 0.05263157894736842, -0.07142857142857142, 0.14285714285714285, 0.14285714285714285]","[-13, 16, 4, -19, -5, -15, -24, 19, -14, 2, 7, 7]","[-13, 16, 4, -19, -5, -15, -24, 19, -14, 7]",-3.3636363636363638,-3.3636363636363638,-1.3636363636363635,-6.7272727272727275,0.012866300366300364,-2.9166666666666665,-4.4,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
361,"[22, 13, -14, -13, 16, 2, 25, 2, -11, -8, 10, 19, 25, 8]","[-8, 16, 2, -11, 25, 8, 2, -13, 25, 13, 22, 10, 19, -14]","[24, 15, -12, -11, 18, 4, 27, 4, -9, -6, 12, 21, 27, 10]","[44, 26, -28, -26, 32, 4, 50, 4, -22, -16, 20, 38, 50, 16]","[0.045454545454545456, 0.07692307692307693, -0.07142857142857142, -0.07692307692307693, 0.0625, 0.5, 0.04, 0.5, -0.09090909090909091, -0.125, 0.1, 0.05263157894736842, 0.04, 0.125]","[22, 13, -14, -13, 16, 2, 25, 2, -11, -8, 10, 19, 25, 2, 8]","[22, 13, -14, -13, 16, 2, 25, 2, -11, 10, 19, 25, 8]",6.857142857142857,6.857142857142857,8.857142857142858,13.714285714285714,0.08416060443316083,6.533333333333333,8.0,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,1,1
362,"[25, 19, -1, -27, 28, 9, 21, 21, 6, 15, -12, 19, 4]","[4, 21, -12, 15, 21, 25, 19, 28, -27, 6, 19, 9, -1]","[27, 21, 1, -25, 30, 11, 23, 23, 8, 17, -10, 21, 6]","[50, 38, -2, -54, 56, 18, 42, 42, 12, 30, -24, 38, 8]","[0.04, 0.05263157894736842, -1.0, -0.037037037037037035, 0.03571428571428571, 0.1111111111111111, 0.047619047619047616, 0.047619047619047616, 0.16666666666666666, 0.06666666666666667, -0.08333333333333333, 0.05263157894736842, 0.25]","[25, 19, -1, -27, 28, 9, 2, 21, 21, 6, 15, -12, 19, 4]","[25, 19, -1, -27, 28, 9, 21, 21, 6, -12, 19, 4]",9.76923076923077,9.76923076923077,11.76923076923077,19.53846153846154,-0.019208491313754475,9.214285714285714,9.333333333333334,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,1,0
363,"[-9, 19]","[19, -9]","[-7, 21]","[-18, 38]","[-0.1111111111111111, 0.05263157894736842]","[-9, 19, 2]",[19],5.0,5.0,7.0,10.0,-0.029239766081871343,4.0,19.0,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,1,1
364,"[-26, -3, -6, -27, 16, -33, 16]","[-6, -33, 16, -26, -27, -3, 16]","[-24, -1, -4, -25, 18, -31, 18]","[-52, -6, -12, -54, 32, -66, 32]","[-0.038461538461538464, -0.3333333333333333, -0.16666666666666666, -0.037037037037037035, 0.0625, -0.030303030303030304, 0.0625]","[-26, -3, -6, -27, 16, -33, 2, 16]","[-26, -3, -6, -27, 16, -33]",-9.0,-9.0,-7.0,-18.0,-0.06868594368594369,-7.625,-13.166666666666666,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
365,[],[],[],[],[],[2],[],,,,,,2.0,,error,error,error,error,error,error,error,error,error,error
366,"[3, -13, -2, 15, 14, -11, -16, -17]","[3, -11, -13, 14, 15, -17, -16, -2]","[5, -11, 0, 17, 16, -9, -14, -15]","[6, -26, -4, 30, 28, -22, -32, -34]","[0.3333333333333333, -0.07692307692307693, -0.5, 0.06666666666666667, 0.07142857142857142, -0.09090909090909091, -0.0625, -0.058823529411764705]","[3, -13, -2, 15, 14, -11, 2, -16, -17]","[3, -13, -2, 15, 14, -11, -16]",-3.375,-3.375,-1.375,-6.75,-0.039715890726920146,-2.7777777777777777,-1.4285714285714286,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
367,"[-12, 24, 4, 23, -10, 6, 9, 22, -22, -7, 18]","[23, 6, 4, -7, 9, -22, 18, 24, -12, -10, 22]","[-10, 26, 6, 25, -8, 8, 11, 24, -20, -5, 20]","[-24, 48, 8, 46, -20, 12, 18, 44, -44, -14, 36]","[-0.08333333333333333, 0.041666666666666664, 0.25, 0.043478260869565216, -0.1, 0.16666666666666666, 0.1111111111111111, 0.045454545454545456, -0.045454545454545456, -0.14285714285714285, 0.05555555555555555]","[-12, 24, 4, 23, -10, 6, 9, 22, -22, -7, 2, 18]","[-12, 24, 4, 23, 6, 9, 22, -22, -7, 18]",5.0,5.0,7.0,10.0,0.03111707133446264,4.75,6.5,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,1,1
368,"[-21, -16, -8, -5, -1, -25]","[-21, -8, -16, -5, -1, -25]","[-19, -14, -6, -3, 1, -23]","[-42, -32, -16, -10, -2, -50]","[-0.047619047619047616, -0.0625, -0.125, -0.2, -1.0, -0.04]","[-21, 2, -16, -8, -5, -1, -25]","[-21, -16, -8, -1, -25]",-12.666666666666666,-12.666666666666666,-10.666666666666666,-25.333333333333332,-0.2458531746031746,-10.571428571428571,-14.2,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
369,"[-10, -6, -2, 3, 9]","[9, -6, -2, 3, -10]","[-8, -4, 0, 5, 11]","[-20, -12, -4, 6, 18]","[-0.1, -0.16666666666666666, -0.5, 0.3333333333333333, 0.1111111111111111]","[-10, -6, -2, 2, 3, 9]","[-6, -2, 3, 9]",-1.2,-1.2,0.8,-2.4,-0.06444444444444444,-0.6666666666666666,1.0,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
370,"[15, 16, 6, -2, 5, 4, 18]","[18, -2, 16, 6, 5, 15, 4]","[17, 18, 8, 0, 7, 6, 20]","[30, 32, 12, -4, 10, 8, 36]","[0.06666666666666667, 0.0625, 0.16666666666666666, -0.5, 0.2, 0.25, 0.05555555555555555]","[15, 16, 6, -2, 2, 5, 4, 18]","[15, 16, 6, -2, 5, 18]",8.857142857142858,8.857142857142858,10.857142857142858,17.714285714285715,0.04305555555555555,8.0,9.666666666666666,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,1,1
371,"[13, -6, 13, -12, 1, -4, -14]","[13, -12, 1, -4, -6, 13, -14]","[15, -4, 15, -10, 3, -2, -12]","[26, -12, 26, -24, 2, -8, -28]","[0.07692307692307693, -0.16666666666666666, 0.07692307692307693, -0.08333333333333333, 1.0, -0.25, -0.07142857142857142]","[13, -6, 13, -12, 1, 2, -4, -14]","[-6, 13, -12, 1, -4, -14]",-1.2857142857142858,-1.2857142857142858,0.7142857142857143,-2.5714285714285716,0.08320251177394035,-0.875,-3.6666666666666665,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
372,"[-7, 12, -16, 6, -22, -7, 4]","[-16, 4, 12, -22, -7, 6, -7]","[-5, 14, -14, 8, -20, -5, 6]","[-14, 24, -32, 12, -44, -14, 8]","[-0.14285714285714285, 0.08333333333333333, -0.0625, 0.16666666666666666, -0.045454545454545456, -0.14285714285714285, 0.25]","[-7, 2, 12, -16, 6, -22, -7, 4]","[-7, 12, -16, 6, -22, -7]",-4.285714285714286,-4.285714285714286,-2.2857142857142856,-8.571428571428571,0.015190166975881261,-3.5,-5.666666666666667,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
373,"[-15, -25, -27, 12, 16, -10, 28, -12, 8, -6, 31, 18, 7]","[12, -12, 31, 18, 8, -25, -27, 28, -10, -6, 16, 7, -15]","[-13, -23, -25, 14, 18, -8, 30, -10, 10, -4, 33, 20, 9]","[-30, -50, -54, 24, 32, -20, 56, -24, 16, -12, 62, 36, 14]","[-0.06666666666666667, -0.04, -0.037037037037037035, 0.08333333333333333, 0.0625, -0.1, 0.03571428571428571, -0.08333333333333333, 0.125, -0.16666666666666666, 0.03225806451612903, 0.05555555555555555, 0.14285714285714285]","[-15, -25, -27, 12, 16, -10, 28, -12, 2, 8, -6, 31, 18, 7]","[-15, -25, -27, 12, 16, -10, 28, -12, 8, -6, 31, 18]",1.9230769230769231,1.9230769230769231,3.923076923076923,3.8461538461538463,0.0033472829440571363,1.9285714285714286,1.5,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
374,"[18, -10, -24]","[-24, -10, 18]","[20, -8, -22]","[36, -20, -48]","[0.05555555555555555, -0.1, -0.041666666666666664]","[18, -10, 2, -24]","[18, -24]",-5.333333333333333,-5.333333333333333,-3.3333333333333335,-10.666666666666666,-0.028703703703703703,-3.5,-3.0,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
375,"[32, -24, 27, 6, 5, -8]","[-8, 27, -24, 32, 6, 5]","[34, -22, 29, 8, 7, -6]","[64, -48, 54, 12, 10, -16]","[0.03125, -0.041666666666666664, 0.037037037037037035, 0.16666666666666666, 0.2, -0.125]","[32, -24, 27, 6, 5, -8, 2]","[32, -24, 27, 5, -8]",6.333333333333333,6.333333333333333,8.333333333333334,12.666666666666666,0.04471450617283951,5.714285714285714,6.4,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,1,1
376,"[-11, -22, 14, 19, -25, -13]","[-13, 14, -25, -11, -22, 19]","[-9, -20, 16, 21, -23, -11]","[-22, -44, 28, 38, -50, -26]","[-0.09090909090909091, -0.045454545454545456, 0.07142857142857142, 0.05263157894736842, -0.04, -0.07692307692307693]","[-11, 2, -22, 14, 19, -25, -13]","[-11, -22, 19, -25, -13]",-6.333333333333333,-6.333333333333333,-4.333333333333333,-12.666666666666666,-0.02153776048512891,-5.142857142857143,-10.4,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
377,"[10, -20, -13, -21, -30, 9]","[-13, 9, 10, -30, -20, -21]","[12, -18, -11, -19, -28, 11]","[20, -40, -26, -42, -60, 18]","[0.1, -0.05, -0.07692307692307693, -0.047619047619047616, -0.03333333333333333, 0.1111111111111111]","[10, -20, 2, -13, -21, -30, 9]","[10, -20, -13, -21, 9]",-10.833333333333334,-10.833333333333334,-8.833333333333334,-21.666666666666668,0.0005392755392755374,-9.0,-7.0,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
378,"[13, 29, -15, -2, 25, 24, 12]","[24, -15, 25, 12, -2, 13, 29]","[15, 31, -13, 0, 27, 26, 14]","[26, 58, -30, -4, 50, 48, 24]","[0.07692307692307693, 0.034482758620689655, -0.06666666666666667, -0.5, 0.04, 0.041666666666666664, 0.08333333333333333]","[13, 29, -15, -2, 25, 24, 2, 12]","[13, 29, -2, 25, 24, 12]",12.285714285714286,12.285714285714286,14.285714285714286,24.571428571428573,-0.04146583301755715,11.0,16.833333333333332,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,1,1
379,"[0, 8, -14, -12, 3, -5, 12, -1, -5, 6]","[12, -5, 3, 0, -1, 8, -12, -14, 6, -5]","[2, 10, -12, -10, 5, -3, 14, 1, -3, 8]","[0, 16, -28, -24, 6, -10, 24, -2, -10, 12]","['ZeroDivisionError', 0.125, -0.07142857142857142, -0.08333333333333333, 0.3333333333333333, -0.2, 0.08333333333333333, -1.0, -0.2, 0.16666666666666666]","[0, 8, -14, -12, 3, -5, 12, -1, -5, 2, 6]","[0, -14, -12, 3, -5, 12, -1, -5, 6]",-0.8,-0.8,1.2,-1.6,error,-0.5454545454545454,-1.7777777777777777,No-violate,Violate,error,No-violate,No-violate,0,1,error,0,0
380,"[23, -4, 25, 4, 17, -6, 6, -1, 20, 1, 13]","[6, 17, 25, 20, 13, -1, -4, -6, 4, 23, 1]","[25, -2, 27, 6, 19, -4, 8, 1, 22, 3, 15]","[46, -8, 50, 8, 34, -12, 12, -2, 40, 2, 26]","[0.043478260869565216, -0.25, 0.04, 0.25, 0.058823529411764705, -0.16666666666666666, 0.16666666666666666, -1.0, 0.05, 1.0, 0.07692307692307693]","[23, -4, 2, 25, 4, 17, -6, 6, -1, 20, 1, 13]","[23, -4, 25, 17, -6, 6, -1, 20, 1, 13]",8.909090909090908,8.909090909090908,10.909090909090908,17.818181818181817,0.024474987927673355,8.333333333333334,9.4,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,1,1
381,"[-19, -9, -25, -7, 2, -8, 24, 4, -3, 4, 22, -25]","[4, -19, 22, -7, -8, 24, -9, -3, 2, 4, -25, -25]","[-17, -7, -23, -5, 4, -6, 26, 6, -1, 6, 24, -23]","[-38, -18, -50, -14, 4, -16, 48, 8, -6, 8, 44, -50]","[-0.05263157894736842, -0.1111111111111111, -0.04, -0.14285714285714285, 0.5, -0.125, 0.041666666666666664, 0.25, -0.3333333333333333, 0.25, 0.045454545454545456, -0.04]","[2, -19, -9, -25, -7, 2, -8, 24, 4, -3, 4, 22, -25]","[-19, -9, -25, -7, 2, -8, 24, 4, -3, 4, 22]",-3.3333333333333335,-3.3333333333333335,-1.3333333333333333,-6.666666666666667,0.020182337156021368,-2.923076923076923,-1.3636363636363635,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
382,"[-15, -14]","[-14, -15]","[-13, -12]","[-30, -28]","[-0.06666666666666667, -0.07142857142857142]","[-15, -14, 2]",[-15],-14.5,-14.5,-12.5,-29.0,-0.06904761904761905,-9.0,-15.0,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
383,"[9, -24, -20, 4]","[9, -20, 4, -24]","[11, -22, -18, 6]","[18, -48, -40, 8]","[0.1111111111111111, -0.041666666666666664, -0.05, 0.25]","[9, -24, -20, 4, 2]","[9, -24, -20]",-7.75,-7.75,-5.75,-15.5,0.06736111111111111,-5.8,-11.666666666666666,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
384,"[18, 13, -1, 21, 1, 2, -11, 1, 9, -4, 3]","[1, -4, 21, -11, 18, -1, 13, 2, 9, 3, 1]","[20, 15, 1, 23, 3, 4, -9, 3, 11, -2, 5]","[36, 26, -2, 42, 2, 4, -22, 2, 18, -8, 6]","[0.05555555555555555, 0.07692307692307693, -1.0, 0.047619047619047616, 1.0, 0.5, -0.09090909090909091, 1.0, 0.1111111111111111, -0.25, 0.3333333333333333]","[18, 2, 13, -1, 21, 1, 2, -11, 1, 9, -4, 3]","[18, 13, -1, 21, 1, 2, -11, 1, -4, 3]",4.7272727272727275,4.7272727272727275,6.7272727272727275,9.454545454545455,0.16214845760300303,4.5,4.3,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,1,0
