,td,ttd_mr_per,ttd_mr_add,ttd_mr_mul,ttd_mr_inv,ttd_mr_inc,ttd_mr_exc,td_output,ttd_output_mr_per,ttd_output_mr_add,ttd_output_mr_mul,ttd_output_mr_inv,ttd_output_mr_inc,ttd_output_mr_exc,vs_str_mr_add,vs_str_mr_mul,vs_str_mr_inv,vs_str_mr_inc,vs_str_mr_exc,vs_mr_add,vs_mr_mul,vs_mr_inv,vs_mr_inc,vs_mr_exc
849,"[4, 10, -8, -12, 1, 4, -2, -6, 13, 13, -4, 13]","[13, -4, -6, 13, 4, -8, -2, 1, 13, 10, -12, 4]","[6, 12, -6, -10, 3, 6, 0, -4, 15, 15, -2, 15]","[8, 20, -16, -24, 2, 8, -4, -12, 26, 26, -8, 26]","[0.25, 0.1, -0.125, -0.08333333333333333, 1.0, 0.25, -0.5, -0.16666666666666666, 0.07692307692307693, 0.07692307692307693, -0.25, 0.07692307692307693]","[4, 10, -8, -12, 1, 4, 2, -2, -6, 13, 13, -4, 13]","[4, 10, -8, -12, 1, 4, -2, -6, 13, -4, 13]",26,26,50,52,0.7057692307692307,28,13,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
850,"[-9, 2, 8, -10, -9, -7, 2, -3, -5, -2, -8]","[8, -5, 2, -2, -9, -7, -8, 2, -10, -9, -3]","[-7, 4, 10, -8, -7, -5, 4, -1, -3, 0, -6]","[-18, 4, 16, -20, -18, -14, 4, -6, -10, -4, -16]","[-0.1111111111111111, 0.5, 0.125, -0.1, -0.1111111111111111, -0.14285714285714285, 0.5, -0.3333333333333333, -0.2, -0.5, -0.125]","[2, -9, 2, 8, -10, -9, -7, 2, -3, -5, -2, -8]","[2, 8, -10, -9, -7, 2, -3, -5, -2, -8]",-41,-41,-19,-82,-0.4984126984126984,-39,-32,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
851,"[-7, 13]","[13, -7]","[-5, 15]","[-14, 26]","[-0.14285714285714285, 0.07692307692307693]","[-7, 13, 2]",[-7],6,6,10,12,-0.06593406593406592,8,-7,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
852,"[-7, 5, -5, -8, -8, 12]","[5, -5, -8, 12, -8, -7]","[-5, 7, -3, -6, -6, 14]","[-14, 10, -10, -16, -16, 24]","[-0.14285714285714285, 0.2, -0.2, -0.125, -0.125, 0.08333333333333333]","[-7, 5, -5, 2, -8, -8, 12]","[-7, 5, -5, -8, 12]",-11,-11,1,-22,-0.30952380952380953,-9,-3,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
853,"[-4, -5, -17, -13]","[-17, -13, -5, -4]","[-2, -3, -15, -11]","[-8, -10, -34, -26]","[-0.25, -0.2, -0.058823529411764705, -0.07692307692307693]","[2, -4, -5, -17, -13]","[-5, -17, -13]",-39,-39,-31,-78,-0.5857466063348415,-37,-35,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
854,"[5, 11, 8, -1, 10, -3, 10, -1, 5, -3, 9, 0]","[10, 5, 8, 0, 10, 9, -1, 11, 5, -1, -3, -3]","[7, 13, 10, 1, 12, -1, 12, 1, 7, -1, 11, 2]","[10, 22, 16, -2, 20, -6, 20, -2, 10, -6, 18, 0]","[0.2, 0.09090909090909091, 0.125, -1.0, 0.1, -0.3333333333333333, 0.1, -1.0, 0.2, -0.3333333333333333, 0.1111111111111111, 'ZeroDivisionError']","[5, 11, 8, -1, 10, -3, 10, -1, 5, -3, 2, 9, 0]","[5, 11, 8, 10, -3, 10, -1, 5, -3, 9, 0]",50,50,74,100,error,52,51,No-violate,No-violate,error,No-violate,Violate,0,0,error,0,1
855,[],[],[],[],[],[2],[],0,0,0,0,0,2,0,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
856,"[-6, -4, -10, 2, 2, -8, -2, -4, -6, 0, -9, -2]","[-6, -4, 2, -4, -9, 0, -6, -10, -2, -8, -2, 2]","[-4, -2, -8, 4, 4, -6, 0, -2, -4, 2, -7, 0]","[-12, -8, -20, 4, 4, -16, -4, -8, -12, 0, -18, -4]","[-0.16666666666666666, -0.25, -0.1, 0.5, 0.5, -0.125, -0.5, -0.25, -0.16666666666666666, 'ZeroDivisionError', -0.1111111111111111, -0.5]","[-6, -4, -10, 2, 2, -8, -2, -4, -6, 2, 0, -9, -2]","[-6, -4, -10, 2, -8, -2, -4, -6, 0, -9, -2]",-47,-47,-23,-94,error,-45,-49,No-violate,Violate,error,No-violate,No-violate,0,1,error,0,0
857,"[-13, -17, -6, -16, -4, 0, 3, -14, 2, -14, 1, -17]","[-17, -6, -14, -16, -13, -14, 1, 0, -17, 3, -4, 2]","[-11, -15, -4, -14, -2, 2, 5, -12, 4, -12, 3, -15]","[-26, -34, -12, -32, -8, 0, 6, -28, 4, -28, 2, -34]","[-0.07692307692307693, -0.058823529411764705, -0.16666666666666666, -0.0625, -0.25, 'ZeroDivisionError', 0.3333333333333333, -0.07142857142857142, 0.5, -0.07142857142857142, 1.0, -0.058823529411764705]","[-13, -17, -6, -16, -4, 0, 3, 2, -14, 2, -14, 1, -17]","[-13, -17, -6, -16, 0, 3, -14, 2, -14, 1, -17]",-95,-95,-71,-190,error,-93,-91,No-violate,Violate,error,No-violate,Violate,0,1,error,0,1
858,"[-17, -13, 13, 9, -11, 13, 1, -12, -18, -2]","[-12, -13, 9, 13, -17, 13, -18, -2, -11, 1]","[-15, -11, 15, 11, -9, 15, 3, -10, -16, 0]","[-34, -26, 26, 18, -22, 26, 2, -24, -36, -4]","[-0.058823529411764705, -0.07692307692307693, 0.07692307692307693, 0.1111111111111111, -0.09090909090909091, 0.07692307692307693, 1.0, -0.08333333333333333, -0.05555555555555555, -0.5]","[-17, -13, 13, 9, -11, 13, 2, 1, -12, -18, -2]","[-17, -13, 13, 9, 13, 1, -12, -18, -2]",-37,-37,-17,-74,0.39941267882444353,-35,-26,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
859,[5],[5],[7],[10],[0.2],"[5, 2]",[],5,5,7,10,0.2,7,0,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
860,[11],[11],[13],[22],[0.09090909090909091],"[2, 11]",[],11,11,13,22,0.09090909090909091,13,0,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
861,"[-14, -6, -13, 10, -10, -15, -12, 14, -18, 0, 4, 12, -6, -16]","[-14, -6, 14, -13, 0, -15, -12, -10, -6, 10, -18, -16, 4, 12]","[-12, -4, -11, 12, -8, -13, -10, 16, -16, 2, 6, 14, -4, -14]","[-28, -12, -26, 20, -20, -30, -24, 28, -36, 0, 8, 24, -12, -32]","[-0.07142857142857142, -0.16666666666666666, -0.07692307692307693, 0.1, -0.1, -0.06666666666666667, -0.08333333333333333, 0.07142857142857142, -0.05555555555555555, 'ZeroDivisionError', 0.25, 0.08333333333333333, -0.16666666666666666, -0.0625]","[-14, -6, -13, 10, -10, -15, -12, 14, -18, 0, 2, 4, 12, -6, -16]","[-6, -13, 10, -10, -15, -12, 14, -18, 0, 4, 12, -6, -16]",-70,-70,-42,-140,error,-68,-56,No-violate,Violate,error,No-violate,Violate,0,1,error,0,1
862,"[-7, 9, 1, -12, -10, 11, 9, -1, 4, 8, -5, 5, -1]","[-5, 1, 4, -1, -12, -7, -1, 11, 9, 9, 5, 8, -10]","[-5, 11, 3, -10, -8, 13, 11, 1, 6, 10, -3, 7, 1]","[-14, 18, 2, -24, -20, 22, 18, -2, 8, 16, -10, 10, -2]","[-0.14285714285714285, 0.1111111111111111, 1.0, -0.08333333333333333, -0.1, 0.09090909090909091, 0.1111111111111111, -1.0, 0.25, 0.125, -0.2, 0.2, -1.0]","[-7, 9, 1, -12, -10, 11, 9, -1, 2, 4, 8, -5, 5, -1]","[-7, 9, 1, -12, -10, 11, -1, 4, 8, -5, 5, -1]",11,11,37,22,-0.638059163059163,13,2,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
863,"[3, 0, 3, 7, 7]","[3, 7, 7, 0, 3]","[5, 2, 5, 9, 9]","[6, 0, 6, 14, 14]","[0.3333333333333333, 'ZeroDivisionError', 0.3333333333333333, 0.14285714285714285, 0.14285714285714285]","[3, 0, 3, 7, 2, 7]","[3, 0, 3, 7]",20,20,30,40,error,22,13,No-violate,No-violate,error,No-violate,No-violate,0,0,error,0,0
864,"[-8, -8, -1, 8, 14]","[14, -8, -1, 8, -8]","[-6, -6, 1, 10, 16]","[-16, -16, -2, 16, 28]","[-0.125, -0.125, -1.0, 0.125, 0.07142857142857142]","[-8, -8, -1, 8, 2, 14]","[-8, -8, -1, 8]",5,5,15,10,-1.0535714285714286,7,-9,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
865,"[-1, -5, -7, -6, 2, 6, -4, 2, -4, 0, 4]","[-4, -4, 0, 4, -1, 2, 6, -6, 2, -7, -5]","[1, -3, -5, -4, 4, 8, -2, 4, -2, 2, 6]","[-2, -10, -14, -12, 4, 12, -8, 4, -8, 0, 8]","[-1.0, -0.2, -0.14285714285714285, -0.16666666666666666, 0.5, 0.16666666666666666, -0.25, 0.5, -0.25, 'ZeroDivisionError', 0.25]","[-1, -5, -7, -6, 2, 2, 6, -4, 2, -4, 0, 4]","[-1, -5, -7, -6, 6, -4, 2, -4, 0, 4]",-13,-13,9,-26,error,-11,-15,No-violate,Violate,error,No-violate,No-violate,0,1,error,0,0
866,"[3, 4, -4, -7, -3, -7, -3, 1, -3, -5, 0, -2, 4]","[-2, -5, -3, -3, -4, -7, 1, 4, -3, 3, -7, 0, 4]","[5, 6, -2, -5, -1, -5, -1, 3, -1, -3, 2, 0, 6]","[6, 8, -8, -14, -6, -14, -6, 2, -6, -10, 0, -4, 8]","[0.3333333333333333, 0.25, -0.25, -0.14285714285714285, -0.3333333333333333, -0.14285714285714285, -0.3333333333333333, 1.0, -0.3333333333333333, -0.2, 'ZeroDivisionError', -0.5, 0.25]","[3, 4, -4, -7, -3, -7, -3, 1, -3, -5, 2, 0, -2, 4]","[4, -4, -7, -3, -7, -3, 1, -3, -5, 0, -2, 4]",-22,-22,4,-44,error,-20,-25,No-violate,Violate,error,No-violate,No-violate,0,1,error,0,0
867,"[7, 1]","[1, 7]","[9, 3]","[14, 2]","[0.14285714285714285, 1.0]","[7, 1, 2]",[7],8,8,12,16,1.1428571428571428,10,7,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
868,[2],[2],[4],[4],[0.5],"[2, 2]",[],2,2,4,4,0.5,4,0,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
869,"[3, -3, -5, -6, -4, -8]","[-6, 3, -8, -5, -4, -3]","[5, -1, -3, -4, -2, -6]","[6, -6, -10, -12, -8, -16]","[0.3333333333333333, -0.3333333333333333, -0.2, -0.16666666666666666, -0.25, -0.125]","[3, -3, -5, -6, -4, -8, 2]","[3, -5, -6, -4, -8]",-23,-23,-11,-46,-0.7416666666666667,-21,-20,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
870,[0],[0],[2],[0],['ZeroDivisionError'],"[0, 2]",[],0,0,2,0,error,2,0,No-violate,No-violate,error,No-violate,No-violate,0,0,error,0,0
871,"[-4, -1, 4, 9, -4, -2, 11]","[11, -1, 4, -4, -4, 9, -2]","[-2, 1, 6, 11, -2, 0, 13]","[-8, -2, 8, 18, -8, -4, 22]","[-0.25, -1.0, 0.25, 0.1111111111111111, -0.25, -0.5, 0.09090909090909091]","[-4, -1, 4, 9, -4, -2, 2, 11]","[-4, 4, 9, -4, -2, 11]",13,13,27,26,-1.547979797979798,15,14,No-violate,No-violate,No-violate,No-violate,Violate,0,0,0,0,1
872,"[2, 3, 9, 7, -4, 3]","[9, 7, 3, -4, 3, 2]","[4, 5, 11, 9, -2, 5]","[4, 6, 18, 14, -8, 6]","[0.5, 0.3333333333333333, 0.1111111111111111, 0.14285714285714285, -0.25, 0.3333333333333333]","[2, 2, 3, 9, 7, -4, 3]","[2, 3, 9, -4, 3]",20,20,32,40,1.1706349206349205,22,13,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
873,"[14, 1, -2, -7, -2, -5, 5, -5, -9, 12, 11, 14, -4]","[-4, -9, -7, -2, 11, -5, 1, 14, -5, -2, 12, 5, 14]","[16, 3, 0, -5, 0, -3, 7, -3, -7, 14, 13, 16, -2]","[28, 2, -4, -14, -4, -10, 10, -10, -18, 24, 22, 28, -8]","[0.07142857142857142, 1.0, -0.5, -0.14285714285714285, -0.5, -0.2, 0.2, -0.2, -0.1111111111111111, 0.08333333333333333, 0.09090909090909091, 0.07142857142857142, -0.25]","[14, 1, -2, 2, -7, -2, -5, 5, -5, -9, 12, 11, 14, -4]","[14, -2, -7, -2, -5, 5, -5, -9, 12, 11, 14, -4]",23,23,49,46,-0.3868686868686869,25,22,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
874,"[3, 5, -3, -8, -6, -5]","[-3, -6, 5, -8, 3, -5]","[5, 7, -1, -6, -4, -3]","[6, 10, -6, -16, -12, -10]","[0.3333333333333333, 0.2, -0.3333333333333333, -0.125, -0.16666666666666666, -0.2]","[3, 5, -3, -8, 2, -6, -5]","[3, -3, -8, -6, -5]",-14,-14,-2,-28,-0.29166666666666663,-12,-19,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
875,"[10, 9, -6, -6, -3]","[9, 10, -6, -3, -6]","[12, 11, -4, -4, -1]","[20, 18, -12, -12, -6]","[0.1, 0.1111111111111111, -0.16666666666666666, -0.16666666666666666, -0.3333333333333333]","[2, 10, 9, -6, -6, -3]","[10, 9, -6, -3]",4,4,14,8,-0.4555555555555555,6,10,No-violate,No-violate,No-violate,No-violate,Violate,0,0,0,0,1
876,"[7, 6, -1, 2]","[2, 6, 7, -1]","[9, 8, 1, 4]","[14, 12, -2, 4]","[0.14285714285714285, 0.16666666666666666, -1.0, 0.5]","[2, 7, 6, -1, 2]","[7, -1, 2]",14,14,22,28,-0.19047619047619047,16,8,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
877,"[8, -7, -6, -17, 14]","[-7, -6, 8, -17, 14]","[10, -5, -4, -15, 16]","[16, -14, -12, -34, 28]","[0.125, -0.14285714285714285, -0.16666666666666666, -0.058823529411764705, 0.07142857142857142]","[8, 2, -7, -6, -17, 14]","[8, -7, -6, 14]",-8,-8,2,-16,-0.17191876750700277,-6,9,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
878,"[2, 13, 9, 6, 12]","[2, 9, 6, 12, 13]","[4, 15, 11, 8, 14]","[4, 26, 18, 12, 24]","[0.5, 0.07692307692307693, 0.1111111111111111, 0.16666666666666666, 0.08333333333333333]","[2, 13, 9, 6, 12, 2]","[2, 9, 6, 12]",42,42,52,84,0.938034188034188,44,29,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
879,"[-13, -7]","[-7, -13]","[-11, -5]","[-26, -14]","[-0.07692307692307693, -0.14285714285714285]","[-13, -7, 2]",[-13],-20,-20,-16,-40,-0.21978021978021978,-18,-13,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
880,"[12, -8, 4, 8, 12, 5, 6, 14, 3, 8, 1, 0]","[12, 12, 3, 5, 0, 4, 1, 8, 8, -8, 14, 6]","[14, -6, 6, 10, 14, 7, 8, 16, 5, 10, 3, 2]","[24, -16, 8, 16, 24, 10, 12, 28, 6, 16, 2, 0]","[0.08333333333333333, -0.125, 0.25, 0.125, 0.08333333333333333, 0.2, 0.16666666666666666, 0.07142857142857142, 0.3333333333333333, 0.125, 1.0, 'ZeroDivisionError']","[12, -8, 2, 4, 8, 12, 5, 6, 14, 3, 8, 1, 0]","[12, -8, 4, 8, 12, 5, 6, 14, 3, 1, 0]",65,65,89,130,error,67,57,No-violate,No-violate,error,No-violate,No-violate,0,0,error,0,0
881,"[-12, 2, 4, 5, 5, -14, 0, -16, -15]","[-12, -14, 2, 5, -15, 0, 4, -16, 5]","[-10, 4, 6, 7, 7, -12, 2, -14, -13]","[-24, 4, 8, 10, 10, -28, 0, -32, -30]","[-0.08333333333333333, 0.5, 0.25, 0.2, 0.2, -0.07142857142857142, 'ZeroDivisionError', -0.0625, -0.06666666666666667]","[-12, 2, 4, 5, 5, -14, 0, 2, -16, -15]","[-12, 2, 4, 5, -14, 0, -16, -15]",-41,-41,-23,-82,error,-39,-46,No-violate,Violate,error,No-violate,No-violate,0,1,error,0,0
882,"[4, 14, 17, 5, 11, -4, -13, -9, 7, -13, -13, -9, -1, 1]","[-13, 17, 11, -9, -4, -1, -9, 7, 1, 4, 5, -13, -13, 14]","[6, 16, 19, 7, 13, -2, -11, -7, 9, -11, -11, -7, 1, 3]","[8, 28, 34, 10, 22, -8, -26, -18, 14, -26, -26, -18, -2, 2]","[0.25, 0.07142857142857142, 0.058823529411764705, 0.2, 0.09090909090909091, -0.25, -0.07692307692307693, -0.1111111111111111, 0.14285714285714285, -0.07692307692307693, -0.07692307692307693, -0.1111111111111111, -1.0, 1.0]","[4, 14, 17, 5, 11, -4, -13, -9, 7, -13, 2, -13, -9, -1, 1]","[4, 14, 5, 11, -4, -13, -9, 7, -13, -13, -9, -1, 1]",-3,-3,25,-6,0.11102688161511687,-1,-20,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
883,"[15, 13, -12, 3, -12, -8, 13, -10, 12, 6, -8]","[3, 15, -12, 12, 13, 13, -8, 6, -8, -10, -12]","[17, 15, -10, 5, -10, -6, 15, -8, 14, 8, -6]","[30, 26, -24, 6, -24, -16, 26, -20, 24, 12, -16]","[0.06666666666666667, 0.07692307692307693, -0.08333333333333333, 0.3333333333333333, -0.08333333333333333, -0.125, 0.07692307692307693, -0.1, 0.08333333333333333, 0.16666666666666666, -0.125]","[15, 13, 2, -12, 3, -12, -8, 13, -10, 12, 6, -8]","[15, 13, -12, 3, -12, -8, -10, 12, 6, -8]",12,12,34,24,0.28717948717948716,14,-1,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
884,"[4, 6, 6, -3, 8, 6, -2]","[-3, 6, 6, 4, 6, 8, -2]","[6, 8, 8, -1, 10, 8, 0]","[8, 12, 12, -6, 16, 12, -4]","[0.25, 0.16666666666666666, 0.16666666666666666, -0.3333333333333333, 0.125, 0.16666666666666666, -0.5]","[4, 6, 6, -3, 8, 6, -2, 2]","[4, 6, -3, 8, 6, -2]",25,25,39,50,0.04166666666666663,27,19,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
885,"[-1, -2, -4, 1, -4, 9, 7, -3]","[-3, 9, -4, -1, -4, 1, 7, -2]","[1, 0, -2, 3, -2, 11, 9, -1]","[-2, -4, -8, 2, -8, 18, 14, -6]","[-1.0, -0.5, -0.25, 1.0, -0.25, 0.1111111111111111, 0.14285714285714285, -0.3333333333333333]","[-1, -2, -4, 1, 2, -4, 9, 7, -3]","[-1, -2, 1, -4, 9, 7, -3]",3,3,19,6,-1.0793650793650793,5,7,No-violate,No-violate,No-violate,No-violate,Violate,0,0,0,0,1
886,"[-5, -3, -7, 9, -6]","[-5, -7, 9, -6, -3]","[-3, -1, -5, 11, -4]","[-10, -6, -14, 18, -12]","[-0.2, -0.3333333333333333, -0.14285714285714285, 0.1111111111111111, -0.16666666666666666]","[-5, -3, -7, 2, 9, -6]","[-5, -3, -7, -6]",-12,-12,-2,-24,-0.7317460317460317,-10,-21,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
887,"[3, 17, -8, 5, 4, 15, -8]","[17, 3, 4, 5, -8, 15, -8]","[5, 19, -6, 7, 6, 17, -6]","[6, 34, -16, 10, 8, 30, -16]","[0.3333333333333333, 0.058823529411764705, -0.125, 0.2, 0.25, 0.06666666666666667, -0.125]","[3, 2, 17, -8, 5, 4, 15, -8]","[3, -8, 5, 4, 15, -8]",28,28,42,56,0.6588235294117647,30,11,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
888,"[-6, -1, 6, 2, 0]","[6, -6, 0, -1, 2]","[-4, 1, 8, 4, 2]","[-12, -2, 12, 4, 0]","[-0.16666666666666666, -1.0, 0.16666666666666666, 0.5, 'ZeroDivisionError']","[2, -6, -1, 6, 2, 0]","[-6, -1, 6, 2]",1,1,11,2,error,3,1,No-violate,No-violate,error,No-violate,No-violate,0,0,error,0,0
889,"[3, -6, -15, -10, -3, 1, -7, 7, -8, -11, -2, -16]","[-3, -2, -15, -16, -11, 1, -6, 7, -10, -8, -7, 3]","[5, -4, -13, -8, -1, 3, -5, 9, -6, -9, 0, -14]","[6, -12, -30, -20, -6, 2, -14, 14, -16, -22, -4, -32]","[0.3333333333333333, -0.16666666666666666, -0.06666666666666667, -0.1, -0.3333333333333333, 1.0, -0.14285714285714285, 0.14285714285714285, -0.125, -0.09090909090909091, -0.5, -0.0625]","[3, -6, -15, -10, -3, 1, -7, 7, -8, -11, 2, -2, -16]","[3, -15, -10, -3, 1, -7, 7, -8, -11, -2, -16]",-67,-67,-43,-134,-0.1117424242424242,-65,-61,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
890,"[-9, 10, -11, 14, 6]","[-9, 10, 6, -11, 14]","[-7, 12, -9, 16, 8]","[-18, 20, -22, 28, 12]","[-0.1111111111111111, 0.1, -0.09090909090909091, 0.07142857142857142, 0.16666666666666666]","[-9, 10, -11, 14, 2, 6]","[-9, -11, 14, 6]",10,10,20,20,0.13607503607503607,12,0,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
891,"[2, 5, 6, -5, 5]","[6, 5, -5, 5, 2]","[4, 7, 8, -3, 7]","[4, 10, 12, -10, 10]","[0.5, 0.2, 0.16666666666666666, -0.2, 0.2]","[2, 5, 6, 2, -5, 5]","[2, 5, 6, 5]",13,13,23,26,0.8666666666666665,15,18,No-violate,No-violate,No-violate,No-violate,Violate,0,0,0,0,1
892,"[-2, -4, -3, 4, 7, 11, 1, -3, -4]","[1, -4, -2, -4, 11, 7, 4, -3, -3]","[0, -2, -1, 6, 9, 13, 3, -1, -2]","[-4, -8, -6, 8, 14, 22, 2, -6, -8]","[-0.5, -0.25, -0.3333333333333333, 0.25, 0.14285714285714285, 0.09090909090909091, 1.0, -0.3333333333333333, -0.25]","[-2, -4, 2, -3, 4, 7, 11, 1, -3, -4]","[-2, -3, 4, 7, 11, 1, -3, -4]",7,7,25,14,-0.18290043290043284,9,11,No-violate,No-violate,No-violate,No-violate,Violate,0,0,0,0,1
893,"[7, -2, -4, -1, -2, 1, 2]","[2, -4, 1, -2, 7, -2, -1]","[9, 0, -2, 1, 0, 3, 4]","[14, -4, -8, -2, -4, 2, 4]","[0.14285714285714285, -0.5, -0.25, -1.0, -0.5, 1.0, 0.5]","[7, -2, -4, 2, -1, -2, 1, 2]","[7, -2, -4, -2, 1, 2]",1,1,15,2,-0.6071428571428572,3,2,No-violate,No-violate,No-violate,No-violate,Violate,0,0,0,0,1
894,"[11, 5, -2, -11, 11, 4, 11, 7, 7, -4]","[-11, 7, 11, 11, -4, -2, 11, 4, 5, 7]","[13, 7, 0, -9, 13, 6, 13, 9, 9, -2]","[22, 10, -4, -22, 22, 8, 22, 14, 14, -8]","[0.09090909090909091, 0.2, -0.5, -0.09090909090909091, 0.09090909090909091, 0.25, 0.09090909090909091, 0.14285714285714285, 0.14285714285714285, -0.25]","[11, 5, -2, -11, 11, 4, 11, 7, 2, 7, -4]","[11, 5, -2, -11, 11, 11, 7, 7, -4]",39,39,59,78,0.16753246753246748,41,35,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
895,"[-1, -2]","[-2, -1]","[1, 0]","[-2, -4]","[-1.0, -0.5]","[-1, -2, 2]",[-1],-3,-3,1,-6,-1.5,-1,-1,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
896,"[-3, -3, 5, -4, 4, -13, -9, -1, -15, 6]","[-13, -15, -1, 5, -3, -3, 6, -4, -9, 4]","[-1, -1, 7, -2, 6, -11, -7, 1, -13, 8]","[-6, -6, 10, -8, 8, -26, -18, -2, -30, 12]","[-0.3333333333333333, -0.3333333333333333, 0.2, -0.25, 0.25, -0.07692307692307693, -0.1111111111111111, -1.0, -0.06666666666666667, 0.16666666666666666]","[-3, 2, -3, 5, -4, 4, -13, -9, -1, -15, 6]","[-3, -3, 5, -4, 4, -13, -1, -15, 6]",-33,-33,-13,-66,-1.5547008547008545,-31,-24,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
897,"[5, 5, -4, -5, 3, 3, -3, -4, -3, -2, -5, -6]","[-2, -4, 3, -4, -6, 3, -3, 5, -3, -5, 5, -5]","[7, 7, -2, -3, 5, 5, -1, -2, -1, 0, -3, -4]","[10, 10, -8, -10, 6, 6, -6, -8, -6, -4, -10, -12]","[0.2, 0.2, -0.25, -0.2, 0.3333333333333333, 0.3333333333333333, -0.3333333333333333, -0.25, -0.3333333333333333, -0.5, -0.2, -0.16666666666666666]","[5, 5, -4, -5, 3, 3, -3, -4, 2, -3, -2, -5, -6]","[5, 5, -4, -5, 3, 3, -3, -4, -3, -2, -6]",-16,-16,8,-32,-1.1666666666666667,-14,-11,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
898,"[-7, 4]","[4, -7]","[-5, 6]","[-14, 8]","[-0.14285714285714285, 0.25]","[-7, 2, 4]",[-7],-3,-3,1,-6,0.10714285714285715,-1,-7,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
899,[-8],[-8],[-6],[-16],[-0.125],"[2, -8]",[],-8,-8,-6,-16,-0.125,-6,0,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
900,"[-3, 4]","[4, -3]","[-1, 6]","[-6, 8]","[-0.3333333333333333, 0.25]","[-3, 4, 2]",[4],1,1,5,2,-0.08333333333333331,3,4,No-violate,No-violate,No-violate,No-violate,Violate,0,0,0,0,1
901,"[-3, 13]","[13, -3]","[-1, 15]","[-6, 26]","[-0.3333333333333333, 0.07692307692307693]","[-3, 13, 2]",[-3],10,10,14,20,-0.2564102564102564,12,-3,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
902,"[-2, 2, -3]","[-3, -2, 2]","[0, 4, -1]","[-4, 4, -6]","[-0.5, 0.5, -0.3333333333333333]","[-2, 2, -3, 2]","[-2, 2]",-3,-3,3,-6,-0.3333333333333333,-1,0,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
903,"[-3, 5, -5, -3, -1, 5, 3, 3, -10]","[-10, 5, -1, 5, 3, -3, -5, -3, 3]","[-1, 7, -3, -1, 1, 7, 5, 5, -8]","[-6, 10, -10, -6, -2, 10, 6, 6, -20]","[-0.3333333333333333, 0.2, -0.2, -0.3333333333333333, -1.0, 0.2, 0.3333333333333333, 0.3333333333333333, -0.1]","[-3, 5, 2, -5, -3, -1, 5, 3, 3, -10]","[-3, 5, -3, -1, 5, 3, 3, -10]",-6,-6,12,-12,-0.9,-4,-1,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
904,[],[],[],[],[],[2],[],0,0,0,0,0,2,0,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
905,"[9, -9, 6, -4]","[-9, 6, -4, 9]","[11, -7, 8, -2]","[18, -18, 12, -8]","[0.1111111111111111, -0.1111111111111111, 0.16666666666666666, -0.25]","[9, 2, -9, 6, -4]","[9, -9, 6]",2,2,10,4,-0.08333333333333334,4,6,No-violate,No-violate,No-violate,No-violate,Violate,0,0,0,0,1
