,groupID,fullPathToFunctionDir,fullPathToFunctionSrcDir,fullPathToFunctionTestDir,fullPathToFunctionPYfile,functionName
59,Group_03,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_03/elementwise_not_equal,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_03/elementwise_not_equal/scr,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_03/elementwise_not_equal/test,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_03/elementwise_not_equal/scr/elementwise_not_equal.py,elementwise_not_equal
60,Group_03,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_03/find_diff,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_03/find_diff/scr,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_03/find_diff/test,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_03/find_diff/scr/find_diff.py,find_diff
61,Group_03,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_03/pooledMean,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_03/pooledMean/scr,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_03/pooledMean/test,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_03/pooledMean/scr/pooledMean.py,pooledMean
62,Group_04,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_04/array_copy,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_04/array_copy/scr,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_04/array_copy/test,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_04/array_copy/scr/array_copy.py,array_copy
63,Group_04,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_04/bubble,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_04/bubble/scr,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_04/bubble/test,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_04/bubble/scr/bubble.py,bubble
64,Group_04,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_04/insertion_sort,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_04/insertion_sort/scr,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_04/insertion_sort/test,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_04/insertion_sort/scr/insertion_sort.py,insertion_sort
65,Group_04,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_04/reverse,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_04/reverse/scr,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_04/reverse/test,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_04/reverse/scr/reverse.py,reverse
66,Group_04,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_04/selection_sort,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_04/selection_sort/scr,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_04/selection_sort/test,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_04/selection_sort/scr/selection_sort.py,selection_sort
67,Group_04,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_04/shell_sort,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_04/shell_sort/scr,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_04/shell_sort/test,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_04/shell_sort/scr/shell_sort.py,shell_sort
68,Group_04,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_04/square,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_04/square/scr,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_04/square/test,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_04/square/scr/square.py,square
69,Group_04,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_04/standardize,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_04/standardize/scr,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_04/standardize/test,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_04/standardize/scr/standardize.py,standardize
70,Group_05,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_05/count_k,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_05/count_k/scr,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_05/count_k/test,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_05/count_k/scr/count_k.py,count_k
71,Group_05,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_05/evaluateHoners,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_05/evaluateHoners/scr,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_05/evaluateHoners/test,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_05/evaluateHoners/scr/evaluateHoners.py,evaluateHoners
72,Group_05,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_05/get_array_value,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_05/get_array_value/scr,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_05/get_array_value/test,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_05/get_array_value/scr/get_array_value.py,get_array_value
73,Group_05,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_05/lag1_autocorrelation,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_05/lag1_autocorrelation/scr,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_05/lag1_autocorrelation/test,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_05/lag1_autocorrelation/scr/lag1_autocorrelation.py,lag1_autocorrelation
74,Group_05,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_05/meanDeviation,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_05/meanDeviation/scr,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_05/meanDeviation/test,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_05/meanDeviation/scr/meanDeviation.py,meanDeviation
75,Group_05,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_05/quantile,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_05/quantile/scr,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_05/quantile/test,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_05/quantile/scr/quantile.py,quantile
76,Group_05,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_05/sampleVariance,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_05/sampleVariance/scr,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_05/sampleVariance/test,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_05/sampleVariance/scr/sampleVariance.py,sampleVariance
77,Group_05,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_05/sequential_search,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_05/sequential_search/scr,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_05/sequential_search/test,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_05/sequential_search/scr/sequential_search.py,sequential_search
78,Group_06,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_06/array_calc1,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_06/array_calc1/scr,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_06/array_calc1/test,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_06/array_calc1/scr/array_calc1.py,array_calc1
79,Group_06,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_06/dec_array,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_06/dec_array/scr,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_06/dec_array/test,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_06/dec_array/scr/dec_array.py,dec_array
80,Group_06,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_06/power,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_06/power/scr,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_06/power/test,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_06/power/scr/power.py,power
81,Group_06,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_06/scale,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_06/scale/scr,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_06/scale/test,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_06/scale/scr/scale.py,scale
82,Group_06,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_06/set_min_val,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_06/set_min_val/scr,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_06/set_min_val/test,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_06/set_min_val/scr/set_min_val.py,set_min_val
83,Group_07,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_07/autoCorrelation,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_07/autoCorrelation/scr,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_07/autoCorrelation/test,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_07/autoCorrelation/scr/autoCorrelation.py,autoCorrelation
84,Group_07,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_07/biSearchFromTo,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_07/biSearchFromTo/scr,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_07/biSearchFromTo/test,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_07/biSearchFromTo/scr/biSearchFromTo.py,biSearchFromTo
85,Group_07,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_07/clip,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_07/clip/scr,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_07/clip/test,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_07/clip/scr/clip.py,clip
86,Group_07,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_07/evaluateWeightedProduct,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_07/evaluateWeightedProduct/scr,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_07/evaluateWeightedProduct/test,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_07/evaluateWeightedProduct/scr/evaluateWeightedProduct.py,evaluateWeightedProduct
87,Group_07,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_07/partition,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_07/partition/scr,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_07/partition/test,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_07/partition/scr/partition.py,partition
88,Group_08,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_08/checkEqual,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_08/checkEqual/scr,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_08/checkEqual/test,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_08/checkEqual/scr/checkEqual.py,checkEqual
89,Group_08,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_08/checkEqualTolerance,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_08/checkEqualTolerance/scr,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_08/checkEqualTolerance/test,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_08/checkEqualTolerance/scr/checkEqualTolerance.py,checkEqualTolerance
90,Group_08,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_08/checkNonNegative,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_08/checkNonNegative/scr,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_08/checkNonNegative/test,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_08/checkNonNegative/scr/checkNonNegative.py,checkNonNegative
91,Group_08,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_08/checkPositive,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_08/checkPositive/scr,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_08/checkPositive/test,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_08/checkPositive/scr/checkPositive.py,checkPositive
92,Group_09,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_09/add_two_array_values,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_09/add_two_array_values/scr,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_09/add_two_array_values/test,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_09/add_two_array_values/scr/add_two_array_values.py,add_two_array_values
93,Group_09,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_09/sumOfPowerOfDeviations,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_09/sumOfPowerOfDeviations/scr,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_09/sumOfPowerOfDeviations/test,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_09/sumOfPowerOfDeviations/scr/sumOfPowerOfDeviations.py,sumOfPowerOfDeviations
94,Group_09,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_09/winsorizedMean,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_09/winsorizedMean/scr,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_09/winsorizedMean/test,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_09/winsorizedMean/scr/winsorizedMean.py,winsorizedMean
95,Group_10,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_10/evaluateInternal,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_10/evaluateInternal/scr,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_10/evaluateInternal/test,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_10/evaluateInternal/scr/evaluateInternal.py,evaluateInternal
96,Group_10,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_10/evaluateNewton,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_10/evaluateNewton/scr,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_10/evaluateNewton/test,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_10/evaluateNewton/scr/evaluateNewton.py,evaluateNewton
97,Group_11,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_11/sampleKurtosis,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_11/sampleKurtosis/scr,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_11/sampleKurtosis/test,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_11/sampleKurtosis/scr/sampleKurtosis.py,sampleKurtosis
98,Group_11,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_11/sampleSkew,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_11/sampleSkew/scr,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_11/sampleSkew/test,/Users/alduck/Documents/GitHub/SelectingConstrainingMRsScSoft/AllMethods/Group_11/sampleSkew/scr/sampleSkew.py,sampleSkew
